TABLE_NAME|CHUNK_ID|COLUMN_ID|COLUMN_NAME|COLUMN_DATA_TYPE|DISTINCT_VALUE_COUNT|ENCODING_TYPE|VECTOR_COMPRESSION_TYPE|SIZE_IN_BYTES|POINT_ACCESSES|SEQUENTIAL_ACCESSES|MONOTONIC_ACCESSES|RANDOM_ACCESSES
"catalog_sales"|12|31|"cs_net_paid_inc_ship"|"float"|58837|"Dictionary"|"FixedSize2ByteAligned"|366514|0|65535|0|0
"catalog_sales"|12|32|"cs_net_paid_inc_ship_tax"|"float"|62086|"Dictionary"|"FixedSize2ByteAligned"|379510|0|65535|0|0
"catalog_sales"|12|33|"cs_net_profit"|"float"|56462|"Dictionary"|"FixedSize2ByteAligned"|357014|0|65535|0|0
"catalog_sales"|13|0|"cs_sold_date_sk"|"int"|127|"Dictionary"|"FixedSize1ByteAligned"|66139|0|57382035|1868700|0
"catalog_sales"|13|1|"cs_sold_time_sk"|"int"|6981|"Dictionary"|"FixedSize2ByteAligned"|159090|0|65535|0|0
"catalog_sales"|13|2|"cs_ship_date_sk"|"int"|216|"Dictionary"|"FixedSize1ByteAligned"|66495|0|6619035|60100|0
"catalog_sales"|13|3|"cs_bill_customer_sk"|"int"|7046|"Dictionary"|"FixedSize2ByteAligned"|159350|0|11696435|6551400|1115500
"catalog_sales"|13|4|"cs_bill_cdemo_sk"|"int"|7285|"Dictionary"|"FixedSize2ByteAligned"|160306|0|1176035|0|0
"catalog_sales"|13|5|"cs_bill_hdemo_sk"|"int"|4558|"Dictionary"|"FixedSize2ByteAligned"|149398|0|65535|0|0
"catalog_sales"|13|6|"cs_bill_addr_sk"|"int"|6766|"Dictionary"|"FixedSize2ByteAligned"|158230|0|65535|0|0
"catalog_sales"|13|7|"cs_ship_customer_sk"|"int"|7029|"Dictionary"|"FixedSize2ByteAligned"|159282|0|1417435|0|0
"catalog_sales"|13|8|"cs_ship_cdemo_sk"|"int"|7289|"Dictionary"|"FixedSize2ByteAligned"|160322|0|65535|0|0
"catalog_sales"|13|9|"cs_ship_hdemo_sk"|"int"|4571|"Dictionary"|"FixedSize2ByteAligned"|149450|0|65535|0|0
"catalog_sales"|13|10|"cs_ship_addr_sk"|"int"|6805|"Dictionary"|"FixedSize2ByteAligned"|158386|0|65535|0|0
"catalog_sales"|13|11|"cs_call_center_sk"|"int"|4|"Dictionary"|"FixedSize1ByteAligned"|65647|0|65535|30000|0
"catalog_sales"|13|12|"cs_catalog_page_sk"|"int"|862|"Dictionary"|"FixedSize2ByteAligned"|134614|0|65535|0|0
"catalog_sales"|13|13|"cs_ship_mode_sk"|"int"|20|"Dictionary"|"FixedSize1ByteAligned"|65711|0|65535|30100|0
"catalog_sales"|13|14|"cs_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|30100|0
"catalog_sales"|13|15|"cs_item_sk"|"int"|11129|"Dictionary"|"FixedSize2ByteAligned"|175682|0|1181435|3004500|1115500
"catalog_sales"|13|16|"cs_promo_sk"|"int"|300|"Dictionary"|"FixedSize2ByteAligned"|132366|0|1181435|0|0
"catalog_sales"|13|17|"cs_order_number"|"int"|7303|"Dictionary"|"FixedSize2ByteAligned"|160378|0|65535|0|0
"catalog_sales"|13|18|"cs_quantity"|"int"|100|"Dictionary"|"FixedSize1ByteAligned"|66031|0|65535|0|18300
"catalog_sales"|13|19|"cs_wholesale_cost"|"float"|9884|"Dictionary"|"FixedSize2ByteAligned"|170702|0|65535|0|0
"catalog_sales"|13|20|"cs_list_price"|"float"|22605|"Dictionary"|"FixedSize2ByteAligned"|221586|0|65535|0|18300
"catalog_sales"|13|21|"cs_sales_price"|"float"|15987|"Dictionary"|"FixedSize2ByteAligned"|195114|0|65535|125200|18300
"catalog_sales"|13|22|"cs_ext_discount_amt"|"float"|53284|"Dictionary"|"FixedSize2ByteAligned"|344302|0|65535|0|0
"catalog_sales"|13|23|"cs_ext_sales_price"|"float"|53223|"Dictionary"|"FixedSize2ByteAligned"|344058|0|65535|0|0
"catalog_sales"|13|24|"cs_ext_wholesale_cost"|"float"|55537|"Dictionary"|"FixedSize2ByteAligned"|353314|0|65535|0|0
"catalog_sales"|13|25|"cs_ext_list_price"|"float"|59681|"Dictionary"|"FixedSize2ByteAligned"|369890|0|65535|0|0
"catalog_sales"|13|26|"cs_ext_tax"|"float"|23667|"Dictionary"|"FixedSize2ByteAligned"|225834|0|65535|0|0
"catalog_sales"|13|27|"cs_coupon_amt"|"float"|12131|"Dictionary"|"FixedSize2ByteAligned"|179690|0|65535|0|18300
"catalog_sales"|13|28|"cs_ext_ship_cost"|"float"|46380|"Dictionary"|"FixedSize2ByteAligned"|316686|0|65535|0|0
"catalog_sales"|13|29|"cs_net_paid"|"float"|53929|"Dictionary"|"FixedSize2ByteAligned"|346882|0|65535|0|0
"catalog_sales"|13|30|"cs_net_paid_inc_tax"|"float"|57832|"Dictionary"|"FixedSize2ByteAligned"|362494|0|65535|0|0
"catalog_sales"|13|31|"cs_net_paid_inc_ship"|"float"|58940|"Dictionary"|"FixedSize2ByteAligned"|366926|0|65535|0|0
"catalog_sales"|13|32|"cs_net_paid_inc_ship_tax"|"float"|62081|"Dictionary"|"FixedSize2ByteAligned"|379490|0|65535|0|0
"catalog_sales"|13|33|"cs_net_profit"|"float"|56568|"Dictionary"|"FixedSize2ByteAligned"|357438|0|65535|0|0
"catalog_sales"|14|0|"cs_sold_date_sk"|"int"|117|"Dictionary"|"FixedSize1ByteAligned"|66099|0|52493535|7493400|0
"catalog_sales"|14|1|"cs_sold_time_sk"|"int"|6944|"Dictionary"|"FixedSize2ByteAligned"|158942|0|65535|0|0
"catalog_sales"|14|2|"cs_ship_date_sk"|"int"|204|"Dictionary"|"FixedSize1ByteAligned"|66447|0|6619035|0|0
"catalog_sales"|14|3|"cs_bill_customer_sk"|"int"|7040|"Dictionary"|"FixedSize2ByteAligned"|159326|0|6619035|19920400|0
"catalog_sales"|14|4|"cs_bill_cdemo_sk"|"int"|7300|"Dictionary"|"FixedSize2ByteAligned"|160366|0|65535|0|0
"catalog_sales"|14|5|"cs_bill_hdemo_sk"|"int"|4608|"Dictionary"|"FixedSize2ByteAligned"|149598|0|65535|0|0
"catalog_sales"|14|6|"cs_bill_addr_sk"|"int"|6825|"Dictionary"|"FixedSize2ByteAligned"|158466|0|65535|0|0
"catalog_sales"|14|7|"cs_ship_customer_sk"|"int"|7051|"Dictionary"|"FixedSize2ByteAligned"|159370|0|65535|2785900|0
"catalog_sales"|14|8|"cs_ship_cdemo_sk"|"int"|7298|"Dictionary"|"FixedSize2ByteAligned"|160358|0|65535|0|0
"catalog_sales"|14|9|"cs_ship_hdemo_sk"|"int"|4596|"Dictionary"|"FixedSize2ByteAligned"|149550|0|65535|0|0
"catalog_sales"|14|10|"cs_ship_addr_sk"|"int"|6821|"Dictionary"|"FixedSize2ByteAligned"|158450|0|65535|0|0
"catalog_sales"|14|11|"cs_call_center_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|65535|0|0
"catalog_sales"|14|12|"cs_catalog_page_sk"|"int"|862|"Dictionary"|"FixedSize2ByteAligned"|134614|0|65535|0|0
"catalog_sales"|14|13|"cs_ship_mode_sk"|"int"|20|"Dictionary"|"FixedSize1ByteAligned"|65711|0|65535|0|0
"catalog_sales"|14|14|"cs_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"catalog_sales"|14|15|"cs_item_sk"|"int"|8996|"Dictionary"|"FixedSize2ByteAligned"|167150|0|65535|3238000|0
"catalog_sales"|14|16|"cs_promo_sk"|"int"|300|"Dictionary"|"FixedSize2ByteAligned"|132366|0|65535|0|0
"catalog_sales"|14|17|"cs_order_number"|"int"|7310|"Dictionary"|"FixedSize2ByteAligned"|160406|0|65535|0|0
"catalog_sales"|14|18|"cs_quantity"|"int"|100|"Dictionary"|"FixedSize1ByteAligned"|66031|0|65535|0|0
"catalog_sales"|14|19|"cs_wholesale_cost"|"float"|9882|"Dictionary"|"FixedSize2ByteAligned"|170694|0|65535|0|0
"catalog_sales"|14|20|"cs_list_price"|"float"|22663|"Dictionary"|"FixedSize2ByteAligned"|221818|0|65535|0|0
"catalog_sales"|14|21|"cs_sales_price"|"float"|15922|"Dictionary"|"FixedSize2ByteAligned"|194854|0|65535|209100|0
"catalog_sales"|14|22|"cs_ext_discount_amt"|"float"|53232|"Dictionary"|"FixedSize2ByteAligned"|344094|0|65535|0|0
"catalog_sales"|14|23|"cs_ext_sales_price"|"float"|53177|"Dictionary"|"FixedSize2ByteAligned"|343874|0|65535|0|0
"catalog_sales"|14|24|"cs_ext_wholesale_cost"|"float"|55611|"Dictionary"|"FixedSize2ByteAligned"|353610|0|65535|0|0
"catalog_sales"|14|25|"cs_ext_list_price"|"float"|59614|"Dictionary"|"FixedSize2ByteAligned"|369622|0|65535|0|0
"catalog_sales"|14|26|"cs_ext_tax"|"float"|23558|"Dictionary"|"FixedSize2ByteAligned"|225398|0|65535|0|0
"catalog_sales"|14|27|"cs_coupon_amt"|"float"|12162|"Dictionary"|"FixedSize2ByteAligned"|179814|0|65535|0|0
"catalog_sales"|14|28|"cs_ext_ship_cost"|"float"|46409|"Dictionary"|"FixedSize2ByteAligned"|316802|0|65535|0|0
"catalog_sales"|14|29|"cs_net_paid"|"float"|54021|"Dictionary"|"FixedSize2ByteAligned"|347250|0|65535|0|0
"catalog_sales"|14|30|"cs_net_paid_inc_tax"|"float"|57847|"Dictionary"|"FixedSize2ByteAligned"|362554|0|65535|0|0
"catalog_sales"|14|31|"cs_net_paid_inc_ship"|"float"|58855|"Dictionary"|"FixedSize2ByteAligned"|366586|0|65535|0|0
"catalog_sales"|14|32|"cs_net_paid_inc_ship_tax"|"float"|62096|"Dictionary"|"FixedSize2ByteAligned"|379550|0|65535|0|0
"catalog_sales"|14|33|"cs_net_profit"|"float"|56541|"Dictionary"|"FixedSize2ByteAligned"|357330|0|65535|0|0
"catalog_sales"|15|0|"cs_sold_date_sk"|"int"|63|"Dictionary"|"FixedSize1ByteAligned"|65883|100|52493535|1845100|0
"catalog_sales"|15|1|"cs_sold_time_sk"|"int"|6825|"Dictionary"|"FixedSize2ByteAligned"|158466|0|65535|0|0
"catalog_sales"|15|2|"cs_ship_date_sk"|"int"|151|"Dictionary"|"FixedSize1ByteAligned"|66235|0|6619035|0|0
"catalog_sales"|15|3|"cs_bill_customer_sk"|"int"|6935|"Dictionary"|"FixedSize2ByteAligned"|158906|0|17204135|1124700|0
"catalog_sales"|15|4|"cs_bill_cdemo_sk"|"int"|7177|"Dictionary"|"FixedSize2ByteAligned"|159874|0|65535|0|0
"catalog_sales"|15|5|"cs_bill_hdemo_sk"|"int"|4549|"Dictionary"|"FixedSize2ByteAligned"|149362|0|65535|0|0
"catalog_sales"|15|6|"cs_bill_addr_sk"|"int"|6675|"Dictionary"|"FixedSize2ByteAligned"|157866|0|65535|0|0
"catalog_sales"|15|7|"cs_ship_customer_sk"|"int"|6932|"Dictionary"|"FixedSize2ByteAligned"|158894|0|65535|0|0
"catalog_sales"|15|8|"cs_ship_cdemo_sk"|"int"|7178|"Dictionary"|"FixedSize2ByteAligned"|159878|0|65535|0|0
"catalog_sales"|15|9|"cs_ship_hdemo_sk"|"int"|4547|"Dictionary"|"FixedSize2ByteAligned"|149354|0|65535|0|0
"catalog_sales"|15|10|"cs_ship_addr_sk"|"int"|6690|"Dictionary"|"FixedSize2ByteAligned"|157926|0|65535|0|0
"catalog_sales"|15|11|"cs_call_center_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|65535|0|0
"catalog_sales"|15|12|"cs_catalog_page_sk"|"int"|648|"Dictionary"|"FixedSize2ByteAligned"|133758|0|65535|0|0
"catalog_sales"|15|13|"cs_ship_mode_sk"|"int"|20|"Dictionary"|"FixedSize1ByteAligned"|65711|0|65535|0|0
"catalog_sales"|15|14|"cs_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"catalog_sales"|15|15|"cs_item_sk"|"int"|8998|"Dictionary"|"FixedSize2ByteAligned"|167158|0|65535|2999200|0
"catalog_sales"|15|16|"cs_promo_sk"|"int"|300|"Dictionary"|"FixedSize2ByteAligned"|132366|0|65535|0|0
"catalog_sales"|15|17|"cs_order_number"|"int"|7188|"Dictionary"|"FixedSize2ByteAligned"|159918|0|65535|0|0
"catalog_sales"|15|18|"cs_quantity"|"int"|100|"Dictionary"|"FixedSize1ByteAligned"|66031|300|65535|0|0
"catalog_sales"|15|19|"cs_wholesale_cost"|"float"|9892|"Dictionary"|"FixedSize2ByteAligned"|170734|0|65535|0|0
"catalog_sales"|15|20|"cs_list_price"|"float"|22599|"Dictionary"|"FixedSize2ByteAligned"|221562|0|65535|0|0
"catalog_sales"|15|21|"cs_sales_price"|"float"|15947|"Dictionary"|"FixedSize2ByteAligned"|194954|0|65535|0|0
"catalog_sales"|15|22|"cs_ext_discount_amt"|"float"|53279|"Dictionary"|"FixedSize2ByteAligned"|344282|0|65535|0|0
"catalog_sales"|15|23|"cs_ext_sales_price"|"float"|53347|"Dictionary"|"FixedSize2ByteAligned"|344554|0|65535|0|0
"catalog_sales"|15|24|"cs_ext_wholesale_cost"|"float"|55555|"Dictionary"|"FixedSize2ByteAligned"|353386|0|65535|0|0
"catalog_sales"|15|25|"cs_ext_list_price"|"float"|59643|"Dictionary"|"FixedSize2ByteAligned"|369738|0|65535|0|0
"catalog_sales"|15|26|"cs_ext_tax"|"float"|23760|"Dictionary"|"FixedSize2ByteAligned"|226206|0|65535|0|0
"catalog_sales"|15|27|"cs_coupon_amt"|"float"|12203|"Dictionary"|"FixedSize2ByteAligned"|179978|0|65535|0|0
"catalog_sales"|15|28|"cs_ext_ship_cost"|"float"|46432|"Dictionary"|"FixedSize2ByteAligned"|316894|0|65535|0|0
"catalog_sales"|15|29|"cs_net_paid"|"float"|54152|"Dictionary"|"FixedSize2ByteAligned"|347774|0|65535|0|0
"catalog_sales"|15|30|"cs_net_paid_inc_tax"|"float"|57785|"Dictionary"|"FixedSize2ByteAligned"|362306|0|65535|0|0
"catalog_sales"|15|31|"cs_net_paid_inc_ship"|"float"|58979|"Dictionary"|"FixedSize2ByteAligned"|367082|0|65535|0|0
"catalog_sales"|15|32|"cs_net_paid_inc_ship_tax"|"float"|62194|"Dictionary"|"FixedSize2ByteAligned"|379942|0|65535|0|0
"catalog_sales"|15|33|"cs_net_profit"|"float"|56557|"Dictionary"|"FixedSize2ByteAligned"|357394|100|65535|0|0
"catalog_sales"|16|0|"cs_sold_date_sk"|"int"|45|"Dictionary"|"FixedSize1ByteAligned"|65811|0|52493535|1781300|0
"catalog_sales"|16|1|"cs_sold_time_sk"|"int"|6883|"Dictionary"|"FixedSize2ByteAligned"|158698|0|65535|0|0
"catalog_sales"|16|2|"cs_ship_date_sk"|"int"|133|"Dictionary"|"FixedSize1ByteAligned"|66163|0|6619035|0|0
"catalog_sales"|16|3|"cs_bill_customer_sk"|"int"|7012|"Dictionary"|"FixedSize2ByteAligned"|159214|0|7273935|892800|0
"catalog_sales"|16|4|"cs_bill_cdemo_sk"|"int"|7243|"Dictionary"|"FixedSize2ByteAligned"|160138|0|65535|0|0
"catalog_sales"|16|5|"cs_bill_hdemo_sk"|"int"|4536|"Dictionary"|"FixedSize2ByteAligned"|149310|0|65535|0|0
"catalog_sales"|16|6|"cs_bill_addr_sk"|"int"|6752|"Dictionary"|"FixedSize2ByteAligned"|158174|0|65535|0|0
"catalog_sales"|16|7|"cs_ship_customer_sk"|"int"|7005|"Dictionary"|"FixedSize2ByteAligned"|159186|0|65535|0|0
"catalog_sales"|16|8|"cs_ship_cdemo_sk"|"int"|7239|"Dictionary"|"FixedSize2ByteAligned"|160122|0|65535|0|0
"catalog_sales"|16|9|"cs_ship_hdemo_sk"|"int"|4535|"Dictionary"|"FixedSize2ByteAligned"|149306|0|65535|0|0
"catalog_sales"|16|10|"cs_ship_addr_sk"|"int"|6746|"Dictionary"|"FixedSize2ByteAligned"|158150|0|65535|0|0
"catalog_sales"|16|11|"cs_call_center_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|65535|0|0
"catalog_sales"|16|12|"cs_catalog_page_sk"|"int"|530|"Dictionary"|"FixedSize2ByteAligned"|133286|0|65535|0|0
"catalog_sales"|16|13|"cs_ship_mode_sk"|"int"|20|"Dictionary"|"FixedSize1ByteAligned"|65711|0|65535|0|0
"catalog_sales"|16|14|"cs_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"catalog_sales"|16|15|"cs_item_sk"|"int"|8988|"Dictionary"|"FixedSize2ByteAligned"|167118|0|65535|2289200|0
"catalog_sales"|16|16|"cs_promo_sk"|"int"|300|"Dictionary"|"FixedSize2ByteAligned"|132366|0|65535|0|0
"catalog_sales"|16|17|"cs_order_number"|"int"|7252|"Dictionary"|"FixedSize2ByteAligned"|160174|0|65535|0|0
"catalog_sales"|16|18|"cs_quantity"|"int"|100|"Dictionary"|"FixedSize1ByteAligned"|66031|0|65535|0|0
"catalog_sales"|16|19|"cs_wholesale_cost"|"float"|9895|"Dictionary"|"FixedSize2ByteAligned"|170746|0|65535|0|0
"catalog_sales"|16|20|"cs_list_price"|"float"|22663|"Dictionary"|"FixedSize2ByteAligned"|221818|0|65535|0|0
"catalog_sales"|16|21|"cs_sales_price"|"float"|15955|"Dictionary"|"FixedSize2ByteAligned"|194986|0|65535|0|0
"catalog_sales"|16|22|"cs_ext_discount_amt"|"float"|53273|"Dictionary"|"FixedSize2ByteAligned"|344258|0|65535|0|0
"catalog_sales"|16|23|"cs_ext_sales_price"|"float"|53086|"Dictionary"|"FixedSize2ByteAligned"|343510|0|65535|0|0
"catalog_sales"|16|24|"cs_ext_wholesale_cost"|"float"|55735|"Dictionary"|"FixedSize2ByteAligned"|354106|0|65535|0|0
"catalog_sales"|16|25|"cs_ext_list_price"|"float"|59636|"Dictionary"|"FixedSize2ByteAligned"|369710|0|65535|0|0
"catalog_sales"|16|26|"cs_ext_tax"|"float"|23674|"Dictionary"|"FixedSize2ByteAligned"|225862|0|65535|0|0
"catalog_sales"|16|27|"cs_coupon_amt"|"float"|12121|"Dictionary"|"FixedSize2ByteAligned"|179650|0|65535|0|0
"catalog_sales"|16|28|"cs_ext_ship_cost"|"float"|46296|"Dictionary"|"FixedSize2ByteAligned"|316350|0|65535|0|0
"catalog_sales"|16|29|"cs_net_paid"|"float"|53984|"Dictionary"|"FixedSize2ByteAligned"|347102|0|65535|0|0
"catalog_sales"|16|30|"cs_net_paid_inc_tax"|"float"|57904|"Dictionary"|"FixedSize2ByteAligned"|362782|0|65535|0|0
"catalog_sales"|16|31|"cs_net_paid_inc_ship"|"float"|58987|"Dictionary"|"FixedSize2ByteAligned"|367114|0|65535|0|0
"catalog_sales"|16|32|"cs_net_paid_inc_ship_tax"|"float"|62105|"Dictionary"|"FixedSize2ByteAligned"|379586|0|65535|0|0
"catalog_sales"|16|33|"cs_net_profit"|"float"|56502|"Dictionary"|"FixedSize2ByteAligned"|357174|0|65535|0|0
"catalog_sales"|17|0|"cs_sold_date_sk"|"int"|86|"Dictionary"|"FixedSize1ByteAligned"|65975|0|55311235|1343600|0
"catalog_sales"|17|1|"cs_sold_time_sk"|"int"|6891|"Dictionary"|"FixedSize2ByteAligned"|158730|0|65535|0|0
"catalog_sales"|17|2|"cs_ship_date_sk"|"int"|175|"Dictionary"|"FixedSize1ByteAligned"|66331|0|6619035|0|0
"catalog_sales"|17|3|"cs_bill_customer_sk"|"int"|7007|"Dictionary"|"FixedSize2ByteAligned"|159194|0|6619035|466400|0
"catalog_sales"|17|4|"cs_bill_cdemo_sk"|"int"|7232|"Dictionary"|"FixedSize2ByteAligned"|160094|0|65535|0|0
"catalog_sales"|17|5|"cs_bill_hdemo_sk"|"int"|4590|"Dictionary"|"FixedSize2ByteAligned"|149526|0|65535|0|0
"catalog_sales"|17|6|"cs_bill_addr_sk"|"int"|6758|"Dictionary"|"FixedSize2ByteAligned"|158198|0|65535|0|0
"catalog_sales"|17|7|"cs_ship_customer_sk"|"int"|6988|"Dictionary"|"FixedSize2ByteAligned"|159118|0|5700935|22400|0
"catalog_sales"|17|8|"cs_ship_cdemo_sk"|"int"|7233|"Dictionary"|"FixedSize2ByteAligned"|160098|0|65535|0|0
"catalog_sales"|17|9|"cs_ship_hdemo_sk"|"int"|4574|"Dictionary"|"FixedSize2ByteAligned"|149462|0|65535|0|0
"catalog_sales"|17|10|"cs_ship_addr_sk"|"int"|6767|"Dictionary"|"FixedSize2ByteAligned"|158234|0|65535|0|0
"catalog_sales"|17|11|"cs_call_center_sk"|"int"|4|"Dictionary"|"FixedSize1ByteAligned"|65647|0|65535|0|0
"catalog_sales"|17|12|"cs_catalog_page_sk"|"int"|708|"Dictionary"|"FixedSize2ByteAligned"|133998|0|65535|0|0
"catalog_sales"|17|13|"cs_ship_mode_sk"|"int"|20|"Dictionary"|"FixedSize1ByteAligned"|65711|0|65535|0|0
"catalog_sales"|17|14|"cs_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"catalog_sales"|17|15|"cs_item_sk"|"int"|11780|"Dictionary"|"FixedSize2ByteAligned"|178286|0|65535|1166400|0
"catalog_sales"|17|16|"cs_promo_sk"|"int"|300|"Dictionary"|"FixedSize2ByteAligned"|132366|0|65535|0|0
"catalog_sales"|17|17|"cs_order_number"|"int"|7254|"Dictionary"|"FixedSize2ByteAligned"|160182|0|65535|0|0
"catalog_sales"|17|18|"cs_quantity"|"int"|100|"Dictionary"|"FixedSize1ByteAligned"|66031|0|65535|0|0
"catalog_sales"|17|19|"cs_wholesale_cost"|"float"|9894|"Dictionary"|"FixedSize2ByteAligned"|170742|0|65535|0|0
"catalog_sales"|17|20|"cs_list_price"|"float"|22628|"Dictionary"|"FixedSize2ByteAligned"|221678|0|65535|0|0
"catalog_sales"|17|21|"cs_sales_price"|"float"|16030|"Dictionary"|"FixedSize2ByteAligned"|195286|0|65535|0|0
"catalog_sales"|17|22|"cs_ext_discount_amt"|"float"|53381|"Dictionary"|"FixedSize2ByteAligned"|344690|0|65535|0|0
"catalog_sales"|17|23|"cs_ext_sales_price"|"float"|53236|"Dictionary"|"FixedSize2ByteAligned"|344110|0|65535|0|0
"catalog_sales"|17|24|"cs_ext_wholesale_cost"|"float"|55627|"Dictionary"|"FixedSize2ByteAligned"|353674|0|65535|0|0
"catalog_sales"|17|25|"cs_ext_list_price"|"float"|59785|"Dictionary"|"FixedSize2ByteAligned"|370306|0|65535|0|0
"catalog_sales"|17|26|"cs_ext_tax"|"float"|23718|"Dictionary"|"FixedSize2ByteAligned"|226038|0|65535|0|0
"catalog_sales"|17|27|"cs_coupon_amt"|"float"|12214|"Dictionary"|"FixedSize2ByteAligned"|180022|0|65535|0|0
"catalog_sales"|17|28|"cs_ext_ship_cost"|"float"|46526|"Dictionary"|"FixedSize2ByteAligned"|317270|0|65535|0|0
"catalog_sales"|17|29|"cs_net_paid"|"float"|54109|"Dictionary"|"FixedSize2ByteAligned"|347602|0|65535|0|0
"catalog_sales"|17|30|"cs_net_paid_inc_tax"|"float"|57912|"Dictionary"|"FixedSize2ByteAligned"|362814|0|65535|0|0
"catalog_sales"|17|31|"cs_net_paid_inc_ship"|"float"|58902|"Dictionary"|"FixedSize2ByteAligned"|366774|0|65535|0|0
"catalog_sales"|17|32|"cs_net_paid_inc_ship_tax"|"float"|62137|"Dictionary"|"FixedSize2ByteAligned"|379714|0|65535|0|0
"catalog_sales"|17|33|"cs_net_profit"|"float"|56579|"Dictionary"|"FixedSize2ByteAligned"|357482|0|65535|0|0
"catalog_sales"|18|0|"cs_sold_date_sk"|"int"|144|"Dictionary"|"FixedSize1ByteAligned"|66207|0|59013735|924600|0
"catalog_sales"|18|1|"cs_sold_time_sk"|"int"|6932|"Dictionary"|"FixedSize2ByteAligned"|158894|0|65535|0|0
"catalog_sales"|18|2|"cs_ship_date_sk"|"int"|231|"Dictionary"|"FixedSize1ByteAligned"|66555|0|6619035|0|0
"catalog_sales"|18|3|"cs_bill_customer_sk"|"int"|7007|"Dictionary"|"FixedSize2ByteAligned"|159194|0|6619035|0|0
"catalog_sales"|18|4|"cs_bill_cdemo_sk"|"int"|7272|"Dictionary"|"FixedSize2ByteAligned"|160254|0|65535|0|0
"catalog_sales"|18|5|"cs_bill_hdemo_sk"|"int"|4628|"Dictionary"|"FixedSize2ByteAligned"|149678|0|65535|0|0
"catalog_sales"|18|6|"cs_bill_addr_sk"|"int"|6775|"Dictionary"|"FixedSize2ByteAligned"|158266|0|65535|0|0
"catalog_sales"|18|7|"cs_ship_customer_sk"|"int"|7007|"Dictionary"|"FixedSize2ByteAligned"|159194|0|9204135|26700|0
"catalog_sales"|18|8|"cs_ship_cdemo_sk"|"int"|7272|"Dictionary"|"FixedSize2ByteAligned"|160254|0|65535|0|0
"catalog_sales"|18|9|"cs_ship_hdemo_sk"|"int"|4620|"Dictionary"|"FixedSize2ByteAligned"|149646|0|65535|0|0
"catalog_sales"|18|10|"cs_ship_addr_sk"|"int"|6780|"Dictionary"|"FixedSize2ByteAligned"|158286|0|65535|0|0
"catalog_sales"|18|11|"cs_call_center_sk"|"int"|3|"Dictionary"|"FixedSize1ByteAligned"|65643|0|65535|0|0
"catalog_sales"|18|12|"cs_catalog_page_sk"|"int"|756|"Dictionary"|"FixedSize2ByteAligned"|134190|0|65535|0|0
"catalog_sales"|18|13|"cs_ship_mode_sk"|"int"|20|"Dictionary"|"FixedSize1ByteAligned"|65711|0|65535|0|0
"catalog_sales"|18|14|"cs_warehouse_sk"|"int"|5|"Dictionary"|"FixedSize1ByteAligned"|65651|0|65535|0|0
"catalog_sales"|18|15|"cs_item_sk"|"int"|8996|"Dictionary"|"FixedSize2ByteAligned"|167150|0|65535|0|0
"catalog_sales"|18|16|"cs_promo_sk"|"int"|300|"Dictionary"|"FixedSize2ByteAligned"|132366|0|65535|0|0
"catalog_sales"|18|17|"cs_order_number"|"int"|7286|"Dictionary"|"FixedSize2ByteAligned"|160310|0|65535|0|0
"catalog_sales"|18|18|"cs_quantity"|"int"|100|"Dictionary"|"FixedSize1ByteAligned"|66031|0|65535|0|0
"catalog_sales"|18|19|"cs_wholesale_cost"|"float"|9880|"Dictionary"|"FixedSize2ByteAligned"|170686|0|65535|0|0
"catalog_sales"|18|20|"cs_list_price"|"float"|22689|"Dictionary"|"FixedSize2ByteAligned"|221922|0|65535|0|0
"catalog_sales"|18|21|"cs_sales_price"|"float"|15872|"Dictionary"|"FixedSize2ByteAligned"|194654|0|65535|0|0
"catalog_sales"|18|22|"cs_ext_discount_amt"|"float"|53221|"Dictionary"|"FixedSize2ByteAligned"|344050|0|65535|0|0
"catalog_sales"|18|23|"cs_ext_sales_price"|"float"|53199|"Dictionary"|"FixedSize2ByteAligned"|343962|0|65535|0|0
"catalog_sales"|18|24|"cs_ext_wholesale_cost"|"float"|55645|"Dictionary"|"FixedSize2ByteAligned"|353746|0|65535|0|0
"catalog_sales"|18|25|"cs_ext_list_price"|"float"|59747|"Dictionary"|"FixedSize2ByteAligned"|370154|0|65535|0|0
"catalog_sales"|18|26|"cs_ext_tax"|"float"|23751|"Dictionary"|"FixedSize2ByteAligned"|226170|0|65535|0|0
"catalog_sales"|18|27|"cs_coupon_amt"|"float"|12195|"Dictionary"|"FixedSize2ByteAligned"|179946|0|65535|0|0
"catalog_sales"|18|28|"cs_ext_ship_cost"|"float"|46164|"Dictionary"|"FixedSize2ByteAligned"|315822|0|65535|0|0
