QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|GROUP_BY_COLUMN_COUNT|AGGREGATE_COLUMN_COUNT|INPUT_CHUNK_COUNT|INPUT_ROW_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|GROUP_BY_KEY_PARTITIONING_NS|AGGREGATING_NS|GROUP_BY_COLUMNS_WRITING_NS|AGGREGATE_COLUMNS_WRITING_NS|OUTPUT_WRITING_NS|RUNTIME_NS|DESCRIPTION
f2542843ada8b55c|0x7f984cd8aed0eb85eb5e9c3f8dd9|0x7f984d192dd0560cb32b755bafe1|NULL|REFERENCE|customer_demographics|6|10|cd_dep_count|4|4968|1|4873|3283574|19328858|48|1786209|4218|26081107|"AggregateHash GroupBy ColumnIDs: 35, 1, 2, 6, 7, 8 Aggregates: COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
f2542843ada8b55c|0x7f984cd8aed0eb85eb5e9c3f8dd9|0x7f984d192dd0560cb32b755bafe1|NULL|REFERENCE|customer_demographics|6|10|cd_dep_count|4|4968|1|4873|3283574|19328858|48|1786209|4218|26081107|"AggregateHash GroupBy ColumnIDs: 35, 1, 2, 6, 7, 8 Aggregates: COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
f2542843ada8b55c|0x7f984cd8aed0eb85eb5e9c3f8dd9|0x7f984d192dd0560cb32b755bafe1|NULL|REFERENCE|customer_demographics|6|10|cd_dep_count|4|4968|1|4873|3283574|19328858|48|1786209|4218|26081107|"AggregateHash GroupBy ColumnIDs: 35, 1, 2, 6, 7, 8 Aggregates: COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
f2542843ada8b55c|0x7f984cd8aed0eb85eb5e9c3f8dd9|0x7f984d192dd0560cb32b755bafe1|NULL|REFERENCE|customer_demographics|6|10|cd_dep_employed_count|4|4968|1|4873|3283574|19328858|48|1786209|4218|26081107|"AggregateHash GroupBy ColumnIDs: 35, 1, 2, 6, 7, 8 Aggregates: COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
f2542843ada8b55c|0x7f984cd8aed0eb85eb5e9c3f8dd9|0x7f984d192dd0560cb32b755bafe1|NULL|REFERENCE|customer_demographics|6|10|cd_dep_employed_count|4|4968|1|4873|3283574|19328858|48|1786209|4218|26081107|"AggregateHash GroupBy ColumnIDs: 35, 1, 2, 6, 7, 8 Aggregates: COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
f2542843ada8b55c|0x7f984cd8aed0eb85eb5e9c3f8dd9|0x7f984d192dd0560cb32b755bafe1|NULL|REFERENCE|customer_demographics|6|10|cd_dep_employed_count|4|4968|1|4873|3283574|19328858|48|1786209|4218|26081107|"AggregateHash GroupBy ColumnIDs: 35, 1, 2, 6, 7, 8 Aggregates: COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
f2542843ada8b55c|0x7f984cd8aed0eb85eb5e9c3f8dd9|0x7f984d192dd0560cb32b755bafe1|NULL|REFERENCE|customer_demographics|6|10|cd_dep_college_count|4|4968|1|4873|3283574|19328858|48|1786209|4218|26081107|"AggregateHash GroupBy ColumnIDs: 35, 1, 2, 6, 7, 8 Aggregates: COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
f2542843ada8b55c|0x7f984cd8aed0eb85eb5e9c3f8dd9|0x7f984d192dd0560cb32b755bafe1|NULL|REFERENCE|customer_demographics|6|10|cd_dep_college_count|4|4968|1|4873|3283574|19328858|48|1786209|4218|26081107|"AggregateHash GroupBy ColumnIDs: 35, 1, 2, 6, 7, 8 Aggregates: COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
f2542843ada8b55c|0x7f984cd8aed0eb85eb5e9c3f8dd9|0x7f984d192dd0560cb32b755bafe1|NULL|REFERENCE|customer_demographics|6|10|cd_dep_college_count|4|4968|1|4873|3283574|19328858|48|1786209|4218|26081107|"AggregateHash GroupBy ColumnIDs: 35, 1, 2, 6, 7, 8 Aggregates: COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
1f3f852eeffeb3fb|0x7f984cef17505bc3a4b9a58b0c0b|0x7f984cf53110abf2ebd12187eb6|NULL|REFERENCE|store_sales|2|1|ss_ticket_number|44|40538|1|3896|1955466|1555977|41|324292|2072|3895203|"AggregateHash GroupBy ColumnIDs: 9, 3 Aggregates: COUNT(*)"
1f3f852eeffeb3fb|0x7f984cef17505bc3a4b9a58b0c0b|0x7f984cf53110abf2ebd12187eb6|NULL|REFERENCE|store_sales|2|1|ss_customer_sk|44|40538|1|3896|1955466|1555977|41|324292|2072|3895203|"AggregateHash GroupBy ColumnIDs: 9, 3 Aggregates: COUNT(*)"
1f3f852eeffeb3fb|0x7f984cef17505bc3a4b9a58b0c0b|0x7f984cf53110abf2ebd12187eb6|NULL|REFERENCE|date_dim|2|1|COUNT(*)|44|40538|1|3896|1955466|1555977|41|324292|2072|3895203|"AggregateHash GroupBy ColumnIDs: 9, 3 Aggregates: COUNT(*)"
b3cb9453eb547241|0x7f984cd89210cba202e334fe304a|0x7f984d02a6b060fe7b74ce108264|NULL|REFERENCE|customer_address|3|1|ca_county|44|143944|1|1809|17103517|15674165|49|325426|3141|36000583|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ss_ext_sales_price)"
b3cb9453eb547241|0x7f984cd89210cba202e334fe304a|0x7f984d02a6b060fe7b74ce108264|NULL|REFERENCE|date_dim|3|1|d_qoy|44|143944|1|1809|17103517|15674165|49|325426|3141|36000583|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ss_ext_sales_price)"
b3cb9453eb547241|0x7f984cd89210cba202e334fe304a|0x7f984d02a6b060fe7b74ce108264|NULL|REFERENCE|date_dim|3|1|d_year|44|143944|1|1809|17103517|15674165|49|325426|3141|36000583|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ss_ext_sales_price)"
b3cb9453eb547241|0x7f984cd89210cba202e334fe304a|0x7f984d02a6b060fe7b74ce108264|NULL|REFERENCE|store_sales|3|1|ss_ext_sales_price|44|143944|1|1809|17103517|15674165|49|325426|3141|36000583|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ss_ext_sales_price)"
b3cb9453eb547241|0x7f984cd8935046ecf08e2711f4fc|0x7f984d02af70f525805173536620|NULL|REFERENCE|customer_address|3|1|ca_county|44|77668|1|1657|9153867|7771665|43|281565|2650|18824679|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ss_ext_sales_price)"
b3cb9453eb547241|0x7f984cd8935046ecf08e2711f4fc|0x7f984d02af70f525805173536620|NULL|REFERENCE|date_dim|3|1|d_qoy|44|77668|1|1657|9153867|7771665|43|281565|2650|18824679|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ss_ext_sales_price)"
b3cb9453eb547241|0x7f984cd8935046ecf08e2711f4fc|0x7f984d02af70f525805173536620|NULL|REFERENCE|date_dim|3|1|d_year|44|77668|1|1657|9153867|7771665|43|281565|2650|18824679|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ss_ext_sales_price)"
b3cb9453eb547241|0x7f984cd8935046ecf08e2711f4fc|0x7f984d02af70f525805173536620|NULL|REFERENCE|store_sales|3|1|ss_ext_sales_price|44|77668|1|1657|9153867|7771665|43|281565|2650|18824679|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ss_ext_sales_price)"
b3cb9453eb547241|0x7f984cd8949094124632a08c1df4|0x7f984d02b4b0885bbf947bff5f78|NULL|REFERENCE|customer_address|3|1|ca_county|44|82209|1|1686|9631990|8370957|42|298559|2785|20289997|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ss_ext_sales_price)"
b3cb9453eb547241|0x7f984cd8949094124632a08c1df4|0x7f984d02b4b0885bbf947bff5f78|NULL|REFERENCE|date_dim|3|1|d_qoy|44|82209|1|1686|9631990|8370957|42|298559|2785|20289997|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ss_ext_sales_price)"
b3cb9453eb547241|0x7f984cd8949094124632a08c1df4|0x7f984d02b4b0885bbf947bff5f78|NULL|REFERENCE|date_dim|3|1|d_year|44|82209|1|1686|9631990|8370957|42|298559|2785|20289997|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ss_ext_sales_price)"
b3cb9453eb547241|0x7f984cd8949094124632a08c1df4|0x7f984d02b4b0885bbf947bff5f78|NULL|REFERENCE|store_sales|3|1|ss_ext_sales_price|44|82209|1|1686|9631990|8370957|42|298559|2785|20289997|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ss_ext_sales_price)"
b3cb9453eb547241|0x7f984cd895d08b50d25065c939f9|0x7f984d02b9f066ff0540631d4ad8|NULL|REFERENCE|customer_address|3|1|ca_county|11|20824|1|935|2531964|2720388|36|131096|2325|5828909|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ws_ext_sales_price)"
b3cb9453eb547241|0x7f984cd895d08b50d25065c939f9|0x7f984d02b9f066ff0540631d4ad8|NULL|REFERENCE|date_dim|3|1|d_qoy|11|20824|1|935|2531964|2720388|36|131096|2325|5828909|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ws_ext_sales_price)"
b3cb9453eb547241|0x7f984cd895d08b50d25065c939f9|0x7f984d02b9f066ff0540631d4ad8|NULL|REFERENCE|date_dim|3|1|d_year|11|20824|1|935|2531964|2720388|36|131096|2325|5828909|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ws_ext_sales_price)"
b3cb9453eb547241|0x7f984cd895d08b50d25065c939f9|0x7f984d02b9f066ff0540631d4ad8|NULL|REFERENCE|web_sales|3|1|ws_ext_sales_price|11|20824|1|935|2531964|2720388|36|131096|2325|5828909|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ws_ext_sales_price)"
b3cb9453eb547241|0x7f984cd898506eb955095ed8325b|0x7f984d02bd70183eb74d747323e8|NULL|REFERENCE|customer_address|3|1|ca_county|11|21648|1|942|2509689|2097974|50|133573|2247|5206115|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ws_ext_sales_price)"
b3cb9453eb547241|0x7f984cd898506eb955095ed8325b|0x7f984d02bd70183eb74d747323e8|NULL|REFERENCE|date_dim|3|1|d_qoy|11|21648|1|942|2509689|2097974|50|133573|2247|5206115|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ws_ext_sales_price)"
b3cb9453eb547241|0x7f984cd898506eb955095ed8325b|0x7f984d02bd70183eb74d747323e8|NULL|REFERENCE|date_dim|3|1|d_year|11|21648|1|942|2509689|2097974|50|133573|2247|5206115|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ws_ext_sales_price)"
b3cb9453eb547241|0x7f984cd898506eb955095ed8325b|0x7f984d02bd70183eb74d747323e8|NULL|REFERENCE|web_sales|3|1|ws_ext_sales_price|11|21648|1|942|2509689|2097974|50|133573|2247|5206115|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ws_ext_sales_price)"
b3cb9453eb547241|0x7f984cd89ad0e3be7c8054587eee|0x7f984cf501d02585d29737525533|NULL|REFERENCE|customer_address|3|1|ca_county|11|37599|1|1261|4246127|2577073|39|161483|2319|7782712|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ws_ext_sales_price)"
b3cb9453eb547241|0x7f984cd89ad0e3be7c8054587eee|0x7f984cf501d02585d29737525533|NULL|REFERENCE|date_dim|3|1|d_qoy|11|37599|1|1261|4246127|2577073|39|161483|2319|7782712|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ws_ext_sales_price)"
b3cb9453eb547241|0x7f984cd89ad0e3be7c8054587eee|0x7f984cf501d02585d29737525533|NULL|REFERENCE|date_dim|3|1|d_year|11|37599|1|1261|4246127|2577073|39|161483|2319|7782712|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ws_ext_sales_price)"
b3cb9453eb547241|0x7f984cd89ad0e3be7c8054587eee|0x7f984cf501d02585d29737525533|NULL|REFERENCE|web_sales|3|1|ws_ext_sales_price|11|37599|1|1261|4246127|2577073|39|161483|2319|7782712|"AggregateHash GroupBy ColumnIDs: 7, 5, 4 Aggregates: SUM(ws_ext_sales_price)"
a5ed8e369e84a26a|0x7f984cd4215072cb66595f46ab24|0x7f9856178110f5fec174205d950|NULL|REFERENCE|item|1|4|i_item_id|1|7747|1|5149|2414328|8025365|36|718117|4024|11295953|"AggregateHash GroupBy ColumnIDs: 1 Aggregates: AVG(ss_quantity), AVG(ss_list_price), AVG(ss_coupon_amt), AVG(ss_sales_price)"
a5ed8e369e84a26a|0x7f984cd4215072cb66595f46ab24|0x7f9856178110f5fec174205d950|NULL|REFERENCE|store_sales|1|4|ss_quantity|1|7747|1|5149|2414328|8025365|36|718117|4024|11295953|"AggregateHash GroupBy ColumnIDs: 1 Aggregates: AVG(ss_quantity), AVG(ss_list_price), AVG(ss_coupon_amt), AVG(ss_sales_price)"
a5ed8e369e84a26a|0x7f984cd4215072cb66595f46ab24|0x7f9856178110f5fec174205d950|NULL|REFERENCE|store_sales|1|4|ss_list_price|1|7747|1|5149|2414328|8025365|36|718117|4024|11295953|"AggregateHash GroupBy ColumnIDs: 1 Aggregates: AVG(ss_quantity), AVG(ss_list_price), AVG(ss_coupon_amt), AVG(ss_sales_price)"
a5ed8e369e84a26a|0x7f984cd4215072cb66595f46ab24|0x7f9856178110f5fec174205d950|NULL|REFERENCE|store_sales|1|4|ss_coupon_amt|1|7747|1|5149|2414328|8025365|36|718117|4024|11295953|"AggregateHash GroupBy ColumnIDs: 1 Aggregates: AVG(ss_quantity), AVG(ss_list_price), AVG(ss_coupon_amt), AVG(ss_sales_price)"
a5ed8e369e84a26a|0x7f984cd4215072cb66595f46ab24|0x7f9856178110f5fec174205d950|NULL|REFERENCE|store_sales|1|4|ss_sales_price|1|7747|1|5149|2414328|8025365|36|718117|4024|11295953|"AggregateHash GroupBy ColumnIDs: 1 Aggregates: AVG(ss_quantity), AVG(ss_list_price), AVG(ss_coupon_amt), AVG(ss_sales_price)"
b5449accdea88518|0x7f984d186b10d082f24d3c40dbb7|0x7f984d3c1d1034c61b2dd07e9f8a|NULL|REFERENCE|household_demographics|0|1|COUNT(*)|44|4129|1|1|115|10254|37|10487|7918|32032|"AggregateHash GroupBy ColumnIDs:  Aggregates: COUNT(*)"
b5449accdea88518|0x7f984d2e31d0d6a385e5572c0ab6|0x7f984d3c2410b69ec06c605a032|NULL|REFERENCE|household_demographics|0|1|COUNT(*)|44|4533|1|1|82|7789|39|9369|1277|20602|"AggregateHash GroupBy ColumnIDs:  Aggregates: COUNT(*)"
b5449accdea88518|0x7f984d2e3450ff17720fa2d0cd8a|0x7f984d3c2a30b82b1035ca5bc356|NULL|REFERENCE|household_demographics|0|1|COUNT(*)|43|3960|1|1|53|7623|38|5459|1406|16611|"AggregateHash GroupBy ColumnIDs:  Aggregates: COUNT(*)"
b5449accdea88518|0x7f984d2e3e50b22839db897b7b66|0x7f984d3c3130e30b9c3de4bbd610|NULL|REFERENCE|household_demographics|0|1|COUNT(*)|44|4726|1|1|66|7787|39|5444|1341|17017|"AggregateHash GroupBy ColumnIDs:  Aggregates: COUNT(*)"
b5449accdea88518|0x7f984d2e4210d126c4a2011a0e72|0x7f984d3c383039fa16fcbf5ada36|NULL|REFERENCE|household_demographics|0|1|COUNT(*)|43|2334|1|1|69|7784|40|5639|1360|17007|"AggregateHash GroupBy ColumnIDs:  Aggregates: COUNT(*)"
b5449accdea88518|0x7f984d2e4ad024c9ada37adfaf21|0x7f984d3c3f30726e8e3a2cf1828c|NULL|REFERENCE|household_demographics|0|1|COUNT(*)|44|7115|1|1|69|7909|38|6089|1311|17496|"AggregateHash GroupBy ColumnIDs:  Aggregates: COUNT(*)"
b5449accdea88518|0x7f984d2e4c10b219f8b145b31485|0x7f984d7fc410613fd748d4fb6a79|NULL|REFERENCE|household_demographics|0|1|COUNT(*)|44|7538|1|1|62|7969|38|5933|1350|17303|"AggregateHash GroupBy ColumnIDs:  Aggregates: COUNT(*)"
b5449accdea88518|0x7f984d2e4fd0ba29a53f5d8369cb|0x7f984d7fca30f757723ef682800c|NULL|REFERENCE|household_demographics|0|1|COUNT(*)|44|4564|1|1|70|7845|37|5438|12321|31632|"AggregateHash GroupBy ColumnIDs:  Aggregates: COUNT(*)"
62abd1717043ab45|0x7f9856fdacd085189c9b7876d5d3|0x7f9856175ef03a3f0b973fdf919f|NULL|REFERENCE|store_returns|2|1|sr_customer_sk|5|55820|1|50441|1541231|17361008|71|1961595|3059|21247339|"AggregateHash GroupBy ColumnIDs: 1, 2 Aggregates: SUM(sr_return_amt)"
62abd1717043ab45|0x7f9856fdacd085189c9b7876d5d3|0x7f9856175ef03a3f0b973fdf919f|NULL|REFERENCE|store_returns|2|1|sr_store_sk|5|55820|1|50441|1541231|17361008|71|1961595|3059|21247339|"AggregateHash GroupBy ColumnIDs: 1, 2 Aggregates: SUM(sr_return_amt)"
62abd1717043ab45|0x7f9856fdacd085189c9b7876d5d3|0x7f9856175ef03a3f0b973fdf919f|NULL|REFERENCE|store_returns|2|1|sr_return_amt|5|55820|1|50441|1541231|17361008|71|1961595|3059|21247339|"AggregateHash GroupBy ColumnIDs: 1, 2 Aggregates: SUM(sr_return_amt)"
62abd1717043ab45|0x7f9856fda4107530244dcbbeacdd|0x7f985dda29502bbe3b50673598e5|NULL|REFERENCE|store_returns|1|1|sr_store_sk|1|50441|1|7|146462|637229|58|11336|1612|803510|"AggregateHash GroupBy ColumnIDs: 1 Aggregates: AVG(SUM(sr_return_amt))"
62abd1717043ab45|0x7f9856fda4107530244dcbbeacdd|0x7f985dda29502bbe3b50673598e5|NULL|REFERENCE|store_returns|1|1|sr_return_amt|1|50441|1|7|146462|637229|58|11336|1612|803510|"AggregateHash GroupBy ColumnIDs: 1 Aggregates: AVG(SUM(sr_return_amt))"
d226deafa3236031|0x7f984cd87cd0db337d70efee2f07|0x7f984d0297d0648e1c77b1a5bc7b|NULL|REFERENCE|item|4|3|i_item_id|1|1|1|1|33547|29324|40|47194|2458|117548|"AggregateHash GroupBy ColumnIDs: 27, 28, 24, 25 Aggregates: SUM(ss_quantity), SUM(sr_return_quantity), SUM(cs_quantity)"
d226deafa3236031|0x7f984cd87cd0db337d70efee2f07|0x7f984d0297d0648e1c77b1a5bc7b|NULL|REFERENCE|item|4|3|i_item_desc|1|1|1|1|33547|29324|40|47194|2458|117548|"AggregateHash GroupBy ColumnIDs: 27, 28, 24, 25 Aggregates: SUM(ss_quantity), SUM(sr_return_quantity), SUM(cs_quantity)"
d226deafa3236031|0x7f984cd87cd0db337d70efee2f07|0x7f984d0297d0648e1c77b1a5bc7b|NULL|REFERENCE|store|4|3|s_store_id|1|1|1|1|33547|29324|40|47194|2458|117548|"AggregateHash GroupBy ColumnIDs: 27, 28, 24, 25 Aggregates: SUM(ss_quantity), SUM(sr_return_quantity), SUM(cs_quantity)"
d226deafa3236031|0x7f984cd87cd0db337d70efee2f07|0x7f984d0297d0648e1c77b1a5bc7b|NULL|REFERENCE|store|4|3|s_store_name|1|1|1|1|33547|29324|40|47194|2458|117548|"AggregateHash GroupBy ColumnIDs: 27, 28, 24, 25 Aggregates: SUM(ss_quantity), SUM(sr_return_quantity), SUM(cs_quantity)"
d226deafa3236031|0x7f984cd87cd0db337d70efee2f07|0x7f984d0297d0648e1c77b1a5bc7b|NULL|REFERENCE|store_sales|4|3|ss_quantity|1|1|1|1|33547|29324|40|47194|2458|117548|"AggregateHash GroupBy ColumnIDs: 27, 28, 24, 25 Aggregates: SUM(ss_quantity), SUM(sr_return_quantity), SUM(cs_quantity)"
d226deafa3236031|0x7f984cd87cd0db337d70efee2f07|0x7f984d0297d0648e1c77b1a5bc7b|NULL|REFERENCE|store_returns|4|3|sr_return_quantity|1|1|1|1|33547|29324|40|47194|2458|117548|"AggregateHash GroupBy ColumnIDs: 27, 28, 24, 25 Aggregates: SUM(ss_quantity), SUM(sr_return_quantity), SUM(cs_quantity)"
d226deafa3236031|0x7f984cd87cd0db337d70efee2f07|0x7f984d0297d0648e1c77b1a5bc7b|NULL|REFERENCE|catalog_sales|4|3|cs_quantity|1|1|1|1|33547|29324|40|47194|2458|117548|"AggregateHash GroupBy ColumnIDs: 27, 28, 24, 25 Aggregates: SUM(ss_quantity), SUM(sr_return_quantity), SUM(cs_quantity)"
e9628864b4c79dc2|0x7f984cd455d0f9ad9ba982811456|0x7f984cf00a703030af33858dd791|NULL|REFERENCE|store_sales|0|4|ss_quantity|1|6|1|1|39|78103|39|46501|1595|132134|"AggregateHash GroupBy ColumnIDs:  Aggregates: AVG(ss_quantity), AVG(ss_ext_sales_price), AVG(ss_ext_wholesale_cost), SUM(ss_ext_wholesale_cost)"
e9628864b4c79dc2|0x7f984cd455d0f9ad9ba982811456|0x7f984cf00a703030af33858dd791|NULL|REFERENCE|store_sales|0|4|ss_ext_sales_price|1|6|1|1|39|78103|39|46501|1595|132134|"AggregateHash GroupBy ColumnIDs:  Aggregates: AVG(ss_quantity), AVG(ss_ext_sales_price), AVG(ss_ext_wholesale_cost), SUM(ss_ext_wholesale_cost)"
e9628864b4c79dc2|0x7f984cd455d0f9ad9ba982811456|0x7f984cf00a703030af33858dd791|NULL|REFERENCE|store_sales|0|4|ss_ext_wholesale_cost|1|6|1|1|39|78103|39|46501|1595|132134|"AggregateHash GroupBy ColumnIDs:  Aggregates: AVG(ss_quantity), AVG(ss_ext_sales_price), AVG(ss_ext_wholesale_cost), SUM(ss_ext_wholesale_cost)"
e9628864b4c79dc2|0x7f984cd455d0f9ad9ba982811456|0x7f984cf00a703030af33858dd791|NULL|REFERENCE|store_sales|0|4|ss_ext_wholesale_cost|1|6|1|1|39|78103|39|46501|1595|132134|"AggregateHash GroupBy ColumnIDs:  Aggregates: AVG(ss_quantity), AVG(ss_ext_sales_price), AVG(ss_ext_wholesale_cost), SUM(ss_ext_wholesale_cost)"
ea189fd9834a0c7c|0x7f984ceef6d034daae6de0c08631|0x7f984d1924307562777aae3e90b6|NULL|REFERENCE|warehouse|4|2|w_warehouse_name|4|180000|1|45000|20271082|55393243|55|4873667|8724|88375286|"AggregateHash GroupBy ColumnIDs: 9, 8, 7, 6 Aggregates: STDDEV_SAMP(inv_quantity_on_hand), AVG(inv_quantity_on_hand)"
ea189fd9834a0c7c|0x7f984ceef6d034daae6de0c08631|0x7f984d1924307562777aae3e90b6|NULL|REFERENCE|warehouse|4|2|w_warehouse_sk|4|180000|1|45000|20271082|55393243|55|4873667|8724|88375286|"AggregateHash GroupBy ColumnIDs: 9, 8, 7, 6 Aggregates: STDDEV_SAMP(inv_quantity_on_hand), AVG(inv_quantity_on_hand)"
ea189fd9834a0c7c|0x7f984ceef6d034daae6de0c08631|0x7f984d1924307562777aae3e90b6|NULL|REFERENCE|item|4|2|i_item_sk|4|180000|1|45000|20271082|55393243|55|4873667|8724|88375286|"AggregateHash GroupBy ColumnIDs: 9, 8, 7, 6 Aggregates: STDDEV_SAMP(inv_quantity_on_hand), AVG(inv_quantity_on_hand)"
ea189fd9834a0c7c|0x7f984ceef6d034daae6de0c08631|0x7f984d1924307562777aae3e90b6|NULL|REFERENCE|date_dim|4|2|d_moy|4|180000|1|45000|20271082|55393243|55|4873667|8724|88375286|"AggregateHash GroupBy ColumnIDs: 9, 8, 7, 6 Aggregates: STDDEV_SAMP(inv_quantity_on_hand), AVG(inv_quantity_on_hand)"
ea189fd9834a0c7c|0x7f984ceef6d034daae6de0c08631|0x7f984d1924307562777aae3e90b6|NULL|REFERENCE|inventory|4|2|inv_quantity_on_hand|4|180000|1|45000|20271082|55393243|55|4873667|8724|88375286|"AggregateHash GroupBy ColumnIDs: 9, 8, 7, 6 Aggregates: STDDEV_SAMP(inv_quantity_on_hand), AVG(inv_quantity_on_hand)"
ea189fd9834a0c7c|0x7f984ceef6d034daae6de0c08631|0x7f984d1924307562777aae3e90b6|NULL|REFERENCE|inventory|4|2|inv_quantity_on_hand|4|180000|1|45000|20271082|55393243|55|4873667|8724|88375286|"AggregateHash GroupBy ColumnIDs: 9, 8, 7, 6 Aggregates: STDDEV_SAMP(inv_quantity_on_hand), AVG(inv_quantity_on_hand)"
ea189fd9834a0c7c|0x7f984ceed8d045785eac702b57d7|0x7f984d192b301288ab7e9be6daf3|NULL|REFERENCE|warehouse|4|2|w_warehouse_name|4|180000|1|45000|21012214|56029904|51|4896726|8180|89343954|"AggregateHash GroupBy ColumnIDs: 9, 8, 7, 6 Aggregates: STDDEV_SAMP(inv_quantity_on_hand), AVG(inv_quantity_on_hand)"
ea189fd9834a0c7c|0x7f984ceed8d045785eac702b57d7|0x7f984d192b301288ab7e9be6daf3|NULL|REFERENCE|warehouse|4|2|w_warehouse_sk|4|180000|1|45000|21012214|56029904|51|4896726|8180|89343954|"AggregateHash GroupBy ColumnIDs: 9, 8, 7, 6 Aggregates: STDDEV_SAMP(inv_quantity_on_hand), AVG(inv_quantity_on_hand)"
ea189fd9834a0c7c|0x7f984ceed8d045785eac702b57d7|0x7f984d192b301288ab7e9be6daf3|NULL|REFERENCE|item|4|2|i_item_sk|4|180000|1|45000|21012214|56029904|51|4896726|8180|89343954|"AggregateHash GroupBy ColumnIDs: 9, 8, 7, 6 Aggregates: STDDEV_SAMP(inv_quantity_on_hand), AVG(inv_quantity_on_hand)"
