QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|JOIN_MODE|LEFT_TABLE_NAME|LEFT_COLUMN_NAME|LEFT_TABLE_CHUNK_COUNT|LEFT_TABLE_ROW_COUNT|RIGHT_TABLE_NAME|RIGHT_COLUMN_NAME|RIGHT_TABLE_CHUNK_COUNT|RIGHT_TABLE_ROW_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|PREDICATE_COUNT|PRIMARY_PREDICATE|IS_FLIPPED|RADIX_BITS|BUILD_SIDE_MATERIALIZING_NS|PROBE_SIDE_MATERIALIZING_NS|CLUSTERING_NS|BUILDING_NS|PROBING_NS|OUTPUT_WRITING_NS|RUNTIME_NS|DESCRIPTION
b3cb9453eb547241|0x7f984d02bc905615b7a3f47fb0cc|0x7f984d02a4f01469ed734866f157|0x7f984d02bbb0eb56a0465d645280|Semi|customer_address|ca_address_sk|1|50000|web_sales|ws_bill_addr_sk|11|21652|1|1768|1|=|TRUE|0|281799|138167|0|619086|27437|6833|1088702|JoinHash (Semi Join where ca_address_sk = ws_bill_addr_sk) Radix bits: 0
b3cb9453eb547241|0x7f984d02bd70183eb74d747323e8|0x7f984d02bbb0eb56a0465d645280|0x7f984cff4830b088595f43e8849d|Inner|web_sales|ws_bill_addr_sk|11|21652|customer_address|ca_address_sk|1|1768|11|21648|1|=|TRUE|0|53041|164194|0|157324|279366|471740|1145052|JoinHash (Inner Join where ws_bill_addr_sk = ca_address_sk) Radix bits: 0
b3cb9453eb547241|0x7f984d02be5046949bda9c6a6c55|0x7f984ff37510807a7b67b26d0311|0x7f984ff37ed084f1268a6393c605|Inner|customer_address|ca_county|1|935|customer_address|ca_county|1|942|1|514|1|=|FALSE|0|116326|102257|0|188563|46518|8216|492406|JoinHash (Inner Join where ca_county = ca_county) Radix bits: 0
b3cb9453eb547241|0x7f984d02bf3074343f0aa7c659c|0x7f984d02b67029b1cefc01ded2cc|0x7f984cf46830fc8dda57729b02a9|Semi|web_sales|ws_sold_date_sk|11|719384|date_dim|d_date_sk|1|92|11|37602|1|=|TRUE|0|38752|1675313|0|9223|270126|159529|2181849|JoinHash (Semi Join where ws_sold_date_sk = d_date_sk) Radix bits: 0
b3cb9453eb547241|0x7f984cf5001020bbed1613809e67|0x7f984cff48d02e1d477cbda66bad|0x7f984cf46830fc8dda57729b02a9|Inner|web_sales|ws_sold_date_sk|11|37602|date_dim|d_date_sk|1|92|11|37602|1|=|TRUE|0|38076|230418|0|8173|423365|484469|1202846|JoinHash (Inner Join where ws_sold_date_sk = d_date_sk) Radix bits: 0
b3cb9453eb547241|0x7f984cf500f04a809238f8f537e8|0x7f984d02a4f01469ed734866f157|0x7f984cf5001020bbed1613809e67|Semi|customer_address|ca_address_sk|1|50000|web_sales|ws_bill_addr_sk|11|37602|1|3034|1|=|TRUE|0|352588|155446|0|1362648|42323|10164|1954143|JoinHash (Semi Join where ca_address_sk = ws_bill_addr_sk) Radix bits: 0
b3cb9453eb547241|0x7f984cf501d02585d29737525533|0x7f984cf5001020bbed1613809e67|0x7f984cff4970a239ea23069ebbe2|Inner|web_sales|ws_bill_addr_sk|11|37602|customer_address|ca_address_sk|1|3034|11|37599|1|=|TRUE|0|58376|250731|0|282479|502100|742877|1871390|JoinHash (Inner Join where ws_bill_addr_sk = ca_address_sk) Radix bits: 0
b3cb9453eb547241|0x7f984cf502b06d5601eacfa324ec|0x7f984d02be5046949bda9c6a6c55|0x7f984ff38350de93b9b151a7a2|Inner|customer_address|ca_county|1|514|customer_address|ca_county|1|1261|1|389|1|=|FALSE|0|85731|111938|0|118189|38625|16273|390884|JoinHash (Inner Join where ca_county = ca_county) Radix bits: 0
b3cb9453eb547241|0x7f984cf50390ee560ca382f92f14|0x7f984d02b5909523db5742584d0f|0x7f984cf502b06d5601eacfa324ec|Inner|customer_address|ca_county|1|1503|customer_address|ca_county|1|389|1|354|1|=|TRUE|0|71786|128322|0|92578|35180|36380|380537|JoinHash (Inner Join where ca_county = ca_county) Radix bits: 0
a5ed8e369e84a26a|0x7f9856177690ff7f3667dfecbd88|0x7f985617849012071f4b6fcc7a91|0x7f984cd5b0b04982b3fde2b0c674|Semi|store_sales|ss_sold_date_sk|44|2880404|date_dim|d_date_sk|1|366|44|553861|1|=|TRUE|0|46372|11783699|0|28286|6099627|5833296|23898920|JoinHash (Semi Join where ss_sold_date_sk = d_date_sk) Radix bits: 0
a5ed8e369e84a26a|0x7f98561777707591d6d942fee7bd|0x7f984cd5b51047ba56a0e020e05e|0x7f984cd5b0b04982b3fde2b0c674|Inner|store_sales|ss_sold_date_sk|44|553861|date_dim|d_date_sk|1|366|44|553861|1|=|TRUE|0|198416|6567972|0|26126|10120586|7756143|24742305|JoinHash (Inner Join where ss_sold_date_sk = d_date_sk) Radix bits: 0
a5ed8e369e84a26a|0x7f9856177f50e2e3d5691088c17a|0x7f98561777707591d6d942fee7bd|0x7f9856177e70dd8267f29b603e0f|Inner|store_sales|ss_promo_sk|44|553861|promotion|p_promo_sk|1|299|44|539019|1|=|TRUE|0|127053|4662618|0|31904|8017982|11291863|24215992|JoinHash (Inner Join where ss_promo_sk = p_promo_sk) Radix bits: 0
a5ed8e369e84a26a|0x7f985617803075895f7d67ea6b20|0x7f984cd5ba108b1e51eea898a471|0x7f9856177f50e2e3d5691088c17a|Inner|customer_demographics|cd_demo_sk|30|27440|store_sales|ss_cdemo_sk|44|539019|44|7747|1|=|FALSE|0|1870492|2751067|0|843285|258906|656530|6471500|JoinHash (Inner Join where cd_demo_sk = ss_cdemo_sk) Radix bits: 0
a5ed8e369e84a26a|0x7f9856178110f5fec174205d950|0x7f9856173d5074e7fc5142fd3d2c|0x7f985617803075895f7d67ea6b20|Inner|item|i_item_sk|1|18000|store_sales|ss_item_sk|44|7747|1|7747|1|=|TRUE|0|681519|124618|0|828992|185823|363064|2281762|JoinHash (Inner Join where i_item_sk = ss_item_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c09d0c9e97db42aa19d55|0x7f984dc62250bd3dcf65bd2127f2|0x7f984d6738f0cc37f864c047e4fe|Semi|store_sales|ss_sold_time_sk|44|2880404|time_dim|t_time_sk|1|1800|44|96639|1|=|TRUE|0|53636|8379727|0|115667|802935|3021299|12517443|JoinHash (Semi Join where ss_sold_time_sk = t_time_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c0e306238771f5ba39c5f|0x7f984d3c09d0c9e97db42aa19d55|0x7f984de05a90653d38e3235aa460|Semi|store_sales|ss_store_sk|44|96639|store|s_store_sk|1|1|44|15413|1|=|TRUE|0|47364|891352|0|2673|164549|438584|1590380|JoinHash (Semi Join where ss_store_sk = s_store_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c1a70b66f3f51fc1e5dc2|0x7f984d3c0e306238771f5ba39c5f|0x7f984d3c199073c3325e13e11154|Semi|store_sales|ss_hdemo_sk|44|15413|household_demographics|hd_demo_sk|1|1920|44|4129|1|=|TRUE|0|84196|489280|0|74096|70868|353841|1104663|JoinHash (Semi Join where ss_hdemo_sk = hd_demo_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c1b503b3ae9e2f637ae99|0x7f984d3ddd301224be7a3559fd8|0x7f984de05a90653d38e3235aa460|Inner|store_sales|ss_store_sk|44|4129|store|s_store_sk|1|1|44|4129|1|=|TRUE|0|39212|127485|0|2575|74687|603997|877816|JoinHash (Inner Join where ss_store_sk = s_store_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c1c30478f74c4165bca63|0x7f984d3c1b503b3ae9e2f637ae99|0x7f984d3c199073c3325e13e11154|Inner|store_sales|ss_hdemo_sk|44|4129|household_demographics|hd_demo_sk|1|1920|44|4129|1|=|TRUE|0|76783|130851|0|67397|80621|816779|1197668|JoinHash (Inner Join where ss_hdemo_sk = hd_demo_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c1d1034c61b2dd07e9f8a|0x7f984d3c1c30478f74c4165bca63|0x7f984d6738f0cc37f864c047e4fe|Inner|store_sales|ss_sold_time_sk|44|4129|time_dim|t_time_sk|1|1800|44|4129|1|=|TRUE|0|48652|126036|0|63675|75351|961888|1302011|JoinHash (Inner Join where ss_sold_time_sk = t_time_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c1fb0d3ab56d17e6c0b70|0x7f984dc62250bd3dcf65bd2127f2|0x7f984de057705c69b838ff33a7bb|Semi|store_sales|ss_sold_time_sk|44|2880404|time_dim|t_time_sk|1|1800|44|108250|1|=|TRUE|0|46906|7983848|0|100869|891969|3411439|12528573|JoinHash (Semi Join where ss_sold_time_sk = t_time_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c2090b8eaa91572d17f53|0x7f984d3c1fb0d3ab56d17e6c0b70|0x7f984de05a90653d38e3235aa460|Semi|store_sales|ss_store_sk|44|108250|store|s_store_sk|1|1|44|17936|1|=|TRUE|0|38616|675240|0|2364|182904|457794|1398940|JoinHash (Semi Join where ss_store_sk = s_store_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c2170f54f976625d5cffa|0x7f984d3c2090b8eaa91572d17f53|0x7f984d3c199073c3325e13e11154|Semi|store_sales|ss_hdemo_sk|44|17936|household_demographics|hd_demo_sk|1|1920|44|4533|1|=|TRUE|0|75554|470483|0|72003|70698|342552|1057795|JoinHash (Semi Join where ss_hdemo_sk = hd_demo_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c22502028edfd1ae0485|0x7f984d3dd01078e9b5b43d526db4|0x7f984de05a90653d38e3235aa460|Inner|store_sales|ss_store_sk|44|4533|store|s_store_sk|1|1|44|4533|1|=|TRUE|0|38419|136222|0|2343|96633|611403|906466|JoinHash (Inner Join where ss_store_sk = s_store_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c2330a647f636c0f6764d|0x7f984d3c22502028edfd1ae0485|0x7f984d3c199073c3325e13e11154|Inner|store_sales|ss_hdemo_sk|44|4533|household_demographics|hd_demo_sk|1|1920|44|4533|1|=|TRUE|0|78764|134340|0|72910|80970|827516|1216596|JoinHash (Inner Join where ss_hdemo_sk = hd_demo_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c2410b69ec06c605a032|0x7f984d3c2330a647f636c0f6764d|0x7f984de057705c69b838ff33a7bb|Inner|store_sales|ss_sold_time_sk|44|4533|time_dim|t_time_sk|1|1800|44|4533|1|=|TRUE|0|47712|129801|0|66533|80839|963607|1313005|JoinHash (Inner Join where ss_sold_time_sk = t_time_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c25d059be95957683065|0x7f984dc62250bd3dcf65bd2127f2|0x7f984d3dd150c4ba6fdb4f9e9b96|Semi|store_sales|ss_sold_time_sk|44|2880404|time_dim|t_time_sk|1|1800|44|94867|1|=|TRUE|0|46853|7668411|0|100397|803501|2950502|11660147|JoinHash (Semi Join where ss_sold_time_sk = t_time_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c26b0d33670319285dd2b|0x7f984d3c25d059be95957683065|0x7f984de05a90653d38e3235aa460|Semi|store_sales|ss_store_sk|44|94867|store|s_store_sk|1|1|44|15097|1|=|TRUE|0|38231|571487|0|2721|165415|460385|1281994|JoinHash (Semi Join where ss_store_sk = s_store_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c2790cf14be05e2a75754|0x7f984d3c26b0d33670319285dd2b|0x7f984d3c199073c3325e13e11154|Semi|store_sales|ss_hdemo_sk|44|15097|household_demographics|hd_demo_sk|1|1920|43|3960|1|=|TRUE|0|80124|369359|0|65127|66373|332846|941805|JoinHash (Semi Join where ss_hdemo_sk = hd_demo_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c287034a0df3711af9601|0x7f984d3dd1f0636708e1177dad4b|0x7f984de05a90653d38e3235aa460|Inner|store_sales|ss_store_sk|43|3960|store|s_store_sk|1|1|43|3960|1|=|TRUE|0|38247|121835|0|2360|68313|585568|838159|JoinHash (Inner Join where ss_store_sk = s_store_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c295074fd4978aabcac06|0x7f984d3c287034a0df3711af9601|0x7f984d3c199073c3325e13e11154|Inner|store_sales|ss_hdemo_sk|43|3960|household_demographics|hd_demo_sk|1|1920|43|3960|1|=|TRUE|0|76404|126494|0|65445|72985|800137|1166225|JoinHash (Inner Join where ss_hdemo_sk = hd_demo_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c2a30b82b1035ca5bc356|0x7f984d3c295074fd4978aabcac06|0x7f984d3dd150c4ba6fdb4f9e9b96|Inner|store_sales|ss_sold_time_sk|43|3960|time_dim|t_time_sk|1|1800|43|3960|1|=|TRUE|0|50113|127606|0|64108|75069|928518|1270727|JoinHash (Inner Join where ss_sold_time_sk = t_time_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c2cd0c2862b1d87554276|0x7f984dc62250bd3dcf65bd2127f2|0x7f984d3dd330241635b5077b1adc|Semi|store_sales|ss_sold_time_sk|44|2880404|time_dim|t_time_sk|1|1800|44|112046|1|=|TRUE|0|45362|7785061|0|101796|875262|3527466|12426951|JoinHash (Semi Join where ss_sold_time_sk = t_time_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c2db05b0e53ec5d037c3d|0x7f984d3c2cd0c2862b1d87554276|0x7f984de05a90653d38e3235aa460|Semi|store_sales|ss_store_sk|44|112046|store|s_store_sk|1|1|44|18079|1|=|TRUE|0|36065|583586|0|3385|180765|451193|1298175|JoinHash (Semi Join where ss_store_sk = s_store_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c2e90964bc60952b6b802|0x7f984d3c2db05b0e53ec5d037c3d|0x7f984d3c199073c3325e13e11154|Semi|store_sales|ss_hdemo_sk|44|18079|household_demographics|hd_demo_sk|1|1920|44|4726|1|=|TRUE|0|73268|423401|0|70195|72658|347736|1015698|JoinHash (Semi Join where ss_hdemo_sk = hd_demo_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c2f70f103e94296d53b78|0x7f984d3dd3d0688c8c11b90dc2df|0x7f984de05a90653d38e3235aa460|Inner|store_sales|ss_store_sk|44|4726|store|s_store_sk|1|1|44|4726|1|=|TRUE|0|36633|132014|0|2348|77551|596554|867781|JoinHash (Inner Join where ss_store_sk = s_store_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c30508511713b4b4929a5|0x7f984d3c2f70f103e94296d53b78|0x7f984d3c199073c3325e13e11154|Inner|store_sales|ss_hdemo_sk|44|4726|household_demographics|hd_demo_sk|1|1920|44|4726|1|=|TRUE|0|74511|142571|0|68908|84408|820833|1214136|JoinHash (Inner Join where ss_hdemo_sk = hd_demo_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c3130e30b9c3de4bbd610|0x7f984d3c30508511713b4b4929a5|0x7f984d3dd330241635b5077b1adc|Inner|store_sales|ss_sold_time_sk|44|4726|time_dim|t_time_sk|1|1800|44|4726|1|=|TRUE|0|46187|135252|0|66580|83215|1031406|1387965|JoinHash (Inner Join where ss_sold_time_sk = t_time_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c33d0b97152bd5ac63f5c|0x7f984dc62250bd3dcf65bd2127f2|0x7f984d3dd5101d406826224310d|Semi|store_sales|ss_sold_time_sk|44|2880404|time_dim|t_time_sk|1|1800|44|53895|1|=|TRUE|0|47846|7750201|0|106221|457795|1733227|10186200|JoinHash (Semi Join where ss_sold_time_sk = t_time_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c34b07888733968487fec|0x7f984d3c33d0b97152bd5ac63f5c|0x7f984de05a90653d38e3235aa460|Semi|store_sales|ss_store_sk|44|53895|store|s_store_sk|1|1|44|9009|1|=|TRUE|0|35589|368282|0|2442|107578|388563|961584|JoinHash (Semi Join where ss_store_sk = s_store_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c35909de9fb6377755368|0x7f984d3c34b07888733968487fec|0x7f984d3c199073c3325e13e11154|Semi|store_sales|ss_hdemo_sk|44|9009|household_demographics|hd_demo_sk|1|1920|43|2334|1|=|TRUE|0|73284|245657|0|57547|52086|321535|769901|JoinHash (Semi Join where ss_hdemo_sk = hd_demo_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c367011a59aac3078a1f3|0x7f984d3dd5b03f059c1e6eac6959|0x7f984de05a90653d38e3235aa460|Inner|store_sales|ss_store_sk|43|2334|store|s_store_sk|1|1|43|2334|1|=|TRUE|0|36193|101994|0|2278|54517|550721|773484|JoinHash (Inner Join where ss_store_sk = s_store_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c37505b00f799e82337e8|0x7f984d3c367011a59aac3078a1f3|0x7f984d3c199073c3325e13e11154|Inner|store_sales|ss_hdemo_sk|43|2334|household_demographics|hd_demo_sk|1|1920|43|2334|1|=|TRUE|0|72601|108010|0|53808|56094|762100|1073293|JoinHash (Inner Join where ss_hdemo_sk = hd_demo_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c383039fa16fcbf5ada36|0x7f984d3c37505b00f799e82337e8|0x7f984d3dd5101d406826224310d|Inner|store_sales|ss_sold_time_sk|43|2334|time_dim|t_time_sk|1|1800|43|2334|1|=|TRUE|0|45157|103508|0|53095|51719|967430|1245175|JoinHash (Inner Join where ss_sold_time_sk = t_time_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c3ad0e2237fffbd1d8a42|0x7f984dc62250bd3dcf65bd2127f2|0x7f984d3dd6f02d395858888f60f2|Semi|store_sales|ss_sold_time_sk|44|2880404|time_dim|t_time_sk|1|1800|44|165289|1|=|TRUE|0|46598|8103066|0|99859|1230972|5066319|14636832|JoinHash (Semi Join where ss_sold_time_sk = t_time_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c3bb0d4cc82cf036a967a|0x7f984d3c3ad0e2237fffbd1d8a42|0x7f984de05a90653d38e3235aa460|Semi|store_sales|ss_store_sk|44|165289|store|s_store_sk|1|1|44|27218|1|=|TRUE|0|38409|763644|0|2460|282089|538522|1686399|JoinHash (Semi Join where ss_store_sk = s_store_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c3c90816a262fc4b80d84|0x7f984d3c3bb0d4cc82cf036a967a|0x7f984d3c199073c3325e13e11154|Semi|store_sales|ss_hdemo_sk|44|27218|household_demographics|hd_demo_sk|1|1920|44|7115|1|=|TRUE|0|79891|493043|0|87439|91197|364844|1147043|JoinHash (Semi Join where ss_hdemo_sk = hd_demo_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c3d703f8788d9bddcf72b|0x7f984d3dd790bca569f00917ce9|0x7f984de05a90653d38e3235aa460|Inner|store_sales|ss_store_sk|44|7115|store|s_store_sk|1|1|44|7115|1|=|TRUE|0|37815|153485|0|2438|107601|648575|972635|JoinHash (Inner Join where ss_store_sk = s_store_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c3e50d2eaec48c9ee07f2|0x7f984d3c3d703f8788d9bddcf72b|0x7f984d3c199073c3325e13e11154|Inner|store_sales|ss_hdemo_sk|44|7115|household_demographics|hd_demo_sk|1|1920|44|7115|1|=|TRUE|0|75194|158920|0|87215|110586|872212|1329972|JoinHash (Inner Join where ss_hdemo_sk = hd_demo_sk) Radix bits: 0
b5449accdea88518|0x7f984d3c3f30726e8e3a2cf1828c|0x7f984d3c3e50d2eaec48c9ee07f2|0x7f984d3dd6f02d395858888f60f2|Inner|store_sales|ss_sold_time_sk|44|7115|time_dim|t_time_sk|1|1800|44|7115|1|=|TRUE|0|46778|153083|0|81409|105782|1034291|1449632|JoinHash (Inner Join where ss_sold_time_sk = t_time_sk) Radix bits: 0
b5449accdea88518|0x7f984d7fbfb02b80b7279c899180|0x7f984dc62250bd3dcf65bd2127f2|0x7f984d3dd830d5737095ba0e5586|Semi|store_sales|ss_sold_time_sk|44|2880404|time_dim|t_time_sk|1|1800|44|166212|1|=|TRUE|0|46505|7977468|0|97558|1227647|5097858|14536579|JoinHash (Semi Join where ss_sold_time_sk = t_time_sk) Radix bits: 0
b5449accdea88518|0x7f984d7fc090d44cc41409cc6237|0x7f984d7fbfb02b80b7279c899180|0x7f984de05a90653d38e3235aa460|Semi|store_sales|ss_store_sk|44|166212|store|s_store_sk|1|1|44|27516|1|=|TRUE|0|38432|750628|0|2406|269457|528958|1652924|JoinHash (Semi Join where ss_store_sk = s_store_sk) Radix bits: 0
b5449accdea88518|0x7f984d7fc17090196b9535c0c41f|0x7f984d7fc090d44cc41409cc6237|0x7f984d3c199073c3325e13e11154|Semi|store_sales|ss_hdemo_sk|44|27516|household_demographics|hd_demo_sk|1|1920|44|7538|1|=|TRUE|0|75952|477383|0|86108|96776|366709|1129725|JoinHash (Semi Join where ss_hdemo_sk = hd_demo_sk) Radix bits: 0
b5449accdea88518|0x7f984d7fc2502b817290891e2704|0x7f984d3dd8d03a212c44376a478a|0x7f984de05a90653d38e3235aa460|Inner|store_sales|ss_store_sk|44|7538|store|s_store_sk|1|1|44|7538|1|=|TRUE|0|37945|154390|0|2404|109351|640834|968321|JoinHash (Inner Join where ss_store_sk = s_store_sk) Radix bits: 0
b5449accdea88518|0x7f984d7fc3302e45a8aed554866e|0x7f984d7fc2502b817290891e2704|0x7f984d3c199073c3325e13e11154|Inner|store_sales|ss_hdemo_sk|44|7538|household_demographics|hd_demo_sk|1|1920|44|7538|1|=|TRUE|0|74815|161188|0|87527|113584|870015|1334696|JoinHash (Inner Join where ss_hdemo_sk = hd_demo_sk) Radix bits: 0
b5449accdea88518|0x7f984d7fc410613fd748d4fb6a79|0x7f984d7fc3302e45a8aed554866e|0x7f984d3dd830d5737095ba0e5586|Inner|store_sales|ss_sold_time_sk|44|7538|time_dim|t_time_sk|1|1800|44|7538|1|=|TRUE|0|46741|153722|0|84285|113054|1083194|1510137|JoinHash (Inner Join where ss_sold_time_sk = t_time_sk) Radix bits: 0
b5449accdea88518|0x7f984d7fc5d03e6eeb56e3da8a31|0x7f984dc62250bd3dcf65bd2127f2|0x7f984d3dda10e0c448415238090a|Semi|store_sales|ss_sold_time_sk|44|2880404|time_dim|t_time_sk|1|1800|44|109475|1|=|TRUE|0|46467|7739866|0|100675|839050|3406775|12222899|JoinHash (Semi Join where ss_sold_time_sk = t_time_sk) Radix bits: 0
b5449accdea88518|0x7f984d7fc6b09900115f09dfeacd|0x7f984d7fc5d03e6eeb56e3da8a31|0x7f984de05a90653d38e3235aa460|Semi|store_sales|ss_store_sk|44|109475|store|s_store_sk|1|1|44|17837|1|=|TRUE|0|38621|546802|0|2499|180050|458892|1272392|JoinHash (Semi Join where ss_store_sk = s_store_sk) Radix bits: 0
b5449accdea88518|0x7f984d7fc790a9a50cd4562bf2a|0x7f984d7fc6b09900115f09dfeacd|0x7f984d3c199073c3325e13e11154|Semi|store_sales|ss_hdemo_sk|44|17837|household_demographics|hd_demo_sk|1|1920|44|4564|1|=|TRUE|0|74717|331596|0|68644|69337|363603|931324|JoinHash (Semi Join where ss_hdemo_sk = hd_demo_sk) Radix bits: 0
b5449accdea88518|0x7f984d7fc870a724c9dedce8002c|0x7f984d3ddab08e2c7f5b721627e7|0x7f984de05a90653d38e3235aa460|Inner|store_sales|ss_store_sk|44|4564|store|s_store_sk|1|1|44|4564|1|=|TRUE|0|54790|129954|0|2423|74526|599459|885337|JoinHash (Inner Join where ss_store_sk = s_store_sk) Radix bits: 0
b5449accdea88518|0x7f984d7fc950817b1adf830ba446|0x7f984d7fc870a724c9dedce8002c|0x7f984d3c199073c3325e13e11154|Inner|store_sales|ss_hdemo_sk|44|4564|household_demographics|hd_demo_sk|1|1920|44|4564|1|=|TRUE|0|74141|135788|0|70380|80818|818103|1201576|JoinHash (Inner Join where ss_hdemo_sk = hd_demo_sk) Radix bits: 0
b5449accdea88518|0x7f984d7fca30f757723ef682800c|0x7f984d7fc950817b1adf830ba446|0x7f984d3dda10e0c448415238090a|Inner|store_sales|ss_sold_time_sk|44|4564|time_dim|t_time_sk|1|1800|44|4564|1|=|TRUE|0|46199|131559|0|64857|81353|968968|1317682|JoinHash (Inner Join where ss_sold_time_sk = t_time_sk) Radix bits: 0
62abd1717043ab45|0x7f9856175e104fb84bbe39b3b73f|0x7f9856178f10fe0046f55dc86247|0x7f9856172d104982b3fde2b0c674|Semi|store_returns|sr_returned_date_sk|5|287514|date_dim|d_date_sk|1|366|5|55820|1|=|TRUE|0|216341|1829936|0|55735|549405|305445|3018047|JoinHash (Semi Join where sr_returned_date_sk = d_date_sk) Radix bits: 0
62abd1717043ab45|0x7f9856175ef03a3f0b973fdf919f|0x7f984cea0950aed1c485b15c5ceb|0x7f9856172d104982b3fde2b0c674|Inner|store_returns|sr_returned_date_sk|5|55820|date_dim|d_date_sk|1|366|5|55820|1|=|TRUE|0|75401|569538|0|27024|1098095|749639|2539565|JoinHash (Inner Join where sr_returned_date_sk = d_date_sk) Radix bits: 0
62abd1717043ab45|0x7f9856176270bf6c09debd93fc2d|0x7f985dda29502bbe3b50673598e5|0x7f9856176190b081fa5478c6d13a|Inner|store_returns|sr_store_sk|1|50441|store|s_store_sk|1|12|1|49939|1|=|TRUE|0|48643|267952|0|3812|1613833|531562|2478770|JoinHash (Inner Join where sr_store_sk = s_store_sk) Radix bits: 0
62abd1717043ab45|0x7f985617635017218c784d091b41|0x7f9856176270bf6c09debd93fc2d|0x7f98729ee09052afc385f0e7736c|Semi|store_returns|sr_store_sk|1|49939|store_returns|sr_store_sk|1|7|1|12940|2|=|TRUE|0|36309|241768|0|2922|2232024|195441|2720059|JoinHash (Semi Join where sr_store_sk = sr_store_sk AND SUM(sr_return_amt) > AVG(SUM(sr_return_amt)) * 1.2) Radix bits: 0
62abd1717043ab45|0x7f9856176510158a640c42fe5702|0x7f985617643096c3b8926edd1d50|0x7f9856176270bf6c09debd93fc2d|Semi|customer|c_customer_sk|2|100000|store_returns|sr_customer_sk|1|49939|2|34832|1|=|TRUE|0|349911|676986|0|4749530|585663|145431|6844182|JoinHash (Semi Join where c_customer_sk = sr_customer_sk) Radix bits: 0
62abd1717043ab45|0x7f98561765f079932d6b83113d74|0x7f985617635017218c784d091b41|0x7f984cea0c7074a400b8b12ffc88|Inner|store_returns|sr_customer_sk|1|12940|customer|c_customer_sk|2|34832|2|12934|1|=|FALSE|0|103468|264616|0|1346445|311831|271074|2407638|JoinHash (Inner Join where sr_customer_sk = c_customer_sk) Radix bits: 0
d226deafa3236031|0x7f984d0281f09ad19c43285f1ccd|0x7f984d028c7078b7c106d8123528|0x7f984cf3083014f5bb867c610f4c|Semi|store_sales|ss_sold_date_sk|44|2880404|date_dim|d_date_sk|1|30|44|58913|1|=|TRUE|0|309708|8454246|0|11460|508029|531904|10471857|JoinHash (Semi Join where ss_sold_date_sk = d_date_sk) Radix bits: 0
d226deafa3236031|0x7f984d0283b05b87937af84a5e8b|0x7f984cf4755084536b3491149035|0x7f984cf3083014f5bb867c610f4c|Inner|store_sales|ss_sold_date_sk|44|58913|date_dim|d_date_sk|1|30|44|58913|1|=|TRUE|0|286884|517258|0|4529|767302|902539|2518264|JoinHash (Inner Join where ss_sold_date_sk = d_date_sk) Radix bits: 0
d226deafa3236031|0x7f984d028650a9f7b0ad32dbdb09|0x7f984d02849070a2c143c0305e2|0x7f984cf46ab08abe0601a54463f5|Semi|store_returns|sr_returned_date_sk|5|287514|date_dim|d_date_sk|1|122|5|17882|1|=|TRUE|0|78185|1029815|0|11543|136588|124243|1397897|JoinHash (Semi Join where sr_returned_date_sk = d_date_sk) Radix bits: 0
