QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|INPUT_CHUNK_COUNT|INPUT_ROW_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|RUNTIME_NS|DESCRIPTION
"ac2f9c4228030d9d"|"0x7f98536d8090bd5c2cc5d7338ba4"|"0x7f984d196a303cfa11e7a51d73e"|"NULL"|"REFERENCE"|"store_sales"|"ss_sales_price"|44|540754|44|540754|175928809|"[Projection] CASE WHEN d_day_name = 'Sunday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Monday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Tuesday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Wednesday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Thursday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Friday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Saturday' THEN ss_sales_price ELSE NULL END, s_store_name, s_store_id"
"ac2f9c4228030d9d"|"0x7f98536d8090bd5c2cc5d7338ba4"|"0x7f984d196a303cfa11e7a51d73e"|"NULL"|"REFERENCE"|"date_dim"|"d_day_name"|44|540754|44|540754|175928809|"[Projection] CASE WHEN d_day_name = 'Sunday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Monday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Tuesday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Wednesday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Thursday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Friday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Saturday' THEN ss_sales_price ELSE NULL END, s_store_name, s_store_id"
"ac2f9c4228030d9d"|"0x7f98536d8090bd5c2cc5d7338ba4"|"0x7f984d196a303cfa11e7a51d73e"|"NULL"|"REFERENCE"|"store_sales"|"ss_sales_price"|44|540754|44|540754|175928809|"[Projection] CASE WHEN d_day_name = 'Sunday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Monday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Tuesday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Wednesday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Thursday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Friday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Saturday' THEN ss_sales_price ELSE NULL END, s_store_name, s_store_id"
"ac2f9c4228030d9d"|"0x7f98536d8090bd5c2cc5d7338ba4"|"0x7f984d196a303cfa11e7a51d73e"|"NULL"|"REFERENCE"|"date_dim"|"d_day_name"|44|540754|44|540754|175928809|"[Projection] CASE WHEN d_day_name = 'Sunday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Monday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Tuesday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Wednesday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Thursday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Friday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Saturday' THEN ss_sales_price ELSE NULL END, s_store_name, s_store_id"
"ac2f9c4228030d9d"|"0x7f98536d8090bd5c2cc5d7338ba4"|"0x7f984d196a303cfa11e7a51d73e"|"NULL"|"REFERENCE"|"store_sales"|"ss_sales_price"|44|540754|44|540754|175928809|"[Projection] CASE WHEN d_day_name = 'Sunday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Monday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Tuesday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Wednesday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Thursday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Friday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Saturday' THEN ss_sales_price ELSE NULL END, s_store_name, s_store_id"
"ac2f9c4228030d9d"|"0x7f98536d8090bd5c2cc5d7338ba4"|"0x7f984d196a303cfa11e7a51d73e"|"NULL"|"REFERENCE"|"date_dim"|"d_day_name"|44|540754|44|540754|175928809|"[Projection] CASE WHEN d_day_name = 'Sunday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Monday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Tuesday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Wednesday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Thursday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Friday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Saturday' THEN ss_sales_price ELSE NULL END, s_store_name, s_store_id"
"ac2f9c4228030d9d"|"0x7f98536d8090bd5c2cc5d7338ba4"|"0x7f984d196a303cfa11e7a51d73e"|"NULL"|"REFERENCE"|"store"|"s_store_name"|44|540754|44|540754|175928809|"[Projection] CASE WHEN d_day_name = 'Sunday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Monday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Tuesday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Wednesday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Thursday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Friday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Saturday' THEN ss_sales_price ELSE NULL END, s_store_name, s_store_id"
"ac2f9c4228030d9d"|"0x7f98536d8090bd5c2cc5d7338ba4"|"0x7f984d196a303cfa11e7a51d73e"|"NULL"|"REFERENCE"|"store"|"s_store_id"|44|540754|44|540754|175928809|"[Projection] CASE WHEN d_day_name = 'Sunday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Monday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Tuesday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Wednesday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Thursday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Friday' THEN ss_sales_price ELSE NULL END, CASE WHEN d_day_name = 'Saturday' THEN ss_sales_price ELSE NULL END, s_store_name, s_store_id"
"43e0ae6c5f21fc66"|"0x7f984cf1b7505f0aa53fda4ceb0f"|"0x7f984cd428d0895e25d489b2af78"|"NULL"|"REFERENCE"|"item"|"i_current_price"|1|11|1|11|32458|"[Projection] 1.2 * AVG(i_current_price), i_category"
"43e0ae6c5f21fc66"|"0x7f984cf1b7505f0aa53fda4ceb0f"|"0x7f984cd428d0895e25d489b2af78"|"NULL"|"REFERENCE"|"item"|"i_category"|1|11|1|11|32458|"[Projection] 1.2 * AVG(i_current_price), i_category"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_address"|"ca_state"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_demographics"|"cd_gender"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_demographics"|"cd_marital_status"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_demographics"|"cd_dep_count"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_address"|"COUNT(*)"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_demographics"|"cd_dep_count"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_demographics"|"cd_dep_count"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_demographics"|"cd_dep_count"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_demographics"|"cd_dep_employed_count"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_address"|"COUNT(*)"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_demographics"|"cd_dep_employed_count"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_demographics"|"cd_dep_employed_count"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_demographics"|"cd_dep_employed_count"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_demographics"|"cd_dep_college_count"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_address"|"COUNT(*)"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_demographics"|"cd_dep_college_count"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_demographics"|"cd_dep_college_count"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"f2542843ada8b55c"|"0x7f985030d5903742eaf20aaf1ec2"|"0x7f984d122bd0f878552dae3277f2"|"NULL"|"REFERENCE"|"customer_demographics"|"cd_dep_college_count"|1|100|1|100|24889|"[Projection] ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*), MIN(cd_dep_count), MAX(cd_dep_count), AVG(cd_dep_count), cd_dep_employed_count, COUNT(*), MIN(cd_dep_employed_count), MAX(cd_dep_employed_count), AVG(cd_dep_employed_count), cd_dep_college_count, COUNT(*), MIN(cd_dep_college_count), MAX(cd_dep_college_count), AVG(cd_dep_college_count)"
"1f3f852eeffeb3fb"|"0x7f985030bd903f130c225fc94830"|"0x7f985030ba90b9ee786dc9a94ee2"|"NULL"|"REFERENCE"|"customer"|"c_last_name"|1|350|1|350|10010|"[Projection] c_last_name, c_first_name, c_salutation, c_preferred_cust_flag, ss_ticket_number, COUNT(*)"
"1f3f852eeffeb3fb"|"0x7f985030bd903f130c225fc94830"|"0x7f985030ba90b9ee786dc9a94ee2"|"NULL"|"REFERENCE"|"customer"|"c_first_name"|1|350|1|350|10010|"[Projection] c_last_name, c_first_name, c_salutation, c_preferred_cust_flag, ss_ticket_number, COUNT(*)"
"1f3f852eeffeb3fb"|"0x7f985030bd903f130c225fc94830"|"0x7f985030ba90b9ee786dc9a94ee2"|"NULL"|"REFERENCE"|"customer"|"c_salutation"|1|350|1|350|10010|"[Projection] c_last_name, c_first_name, c_salutation, c_preferred_cust_flag, ss_ticket_number, COUNT(*)"
"1f3f852eeffeb3fb"|"0x7f985030bd903f130c225fc94830"|"0x7f985030ba90b9ee786dc9a94ee2"|"NULL"|"REFERENCE"|"customer"|"c_preferred_cust_flag"|1|350|1|350|10010|"[Projection] c_last_name, c_first_name, c_salutation, c_preferred_cust_flag, ss_ticket_number, COUNT(*)"
"1f3f852eeffeb3fb"|"0x7f985030bd903f130c225fc94830"|"0x7f985030ba90b9ee786dc9a94ee2"|"NULL"|"REFERENCE"|"store_sales"|"ss_ticket_number"|1|350|1|350|10010|"[Projection] c_last_name, c_first_name, c_salutation, c_preferred_cust_flag, ss_ticket_number, COUNT(*)"
"1f3f852eeffeb3fb"|"0x7f985030bd903f130c225fc94830"|"0x7f985030ba90b9ee786dc9a94ee2"|"NULL"|"REFERENCE"|"date_dim"|"COUNT(*)"|1|350|1|350|10010|"[Projection] c_last_name, c_first_name, c_salutation, c_preferred_cust_flag, ss_ticket_number, COUNT(*)"
"b3cb9453eb547241"|"0x7f984ff38890414d9e042f751f5f"|"0x7f984ff38410ba1c291d964e0923"|"NULL"|"REFERENCE"|"customer_address"|"ca_county"|1|51|1|51|65301|"[Projection] ca_county, d_year, SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price), SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price)"
"b3cb9453eb547241"|"0x7f984ff38890414d9e042f751f5f"|"0x7f984ff38410ba1c291d964e0923"|"NULL"|"REFERENCE"|"date_dim"|"d_year"|1|51|1|51|65301|"[Projection] ca_county, d_year, SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price), SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price)"
"b3cb9453eb547241"|"0x7f984ff38890414d9e042f751f5f"|"0x7f984ff38410ba1c291d964e0923"|"NULL"|"REFERENCE"|"web_sales"|"ws_ext_sales_price"|1|51|1|51|65301|"[Projection] ca_county, d_year, SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price), SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price)"
"b3cb9453eb547241"|"0x7f984ff38890414d9e042f751f5f"|"0x7f984ff38410ba1c291d964e0923"|"NULL"|"REFERENCE"|"web_sales"|"ws_ext_sales_price"|1|51|1|51|65301|"[Projection] ca_county, d_year, SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price), SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price)"
"b3cb9453eb547241"|"0x7f984ff38890414d9e042f751f5f"|"0x7f984ff38410ba1c291d964e0923"|"NULL"|"REFERENCE"|"store_sales"|"ss_ext_sales_price"|1|51|1|51|65301|"[Projection] ca_county, d_year, SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price), SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price)"
"b3cb9453eb547241"|"0x7f984ff38890414d9e042f751f5f"|"0x7f984ff38410ba1c291d964e0923"|"NULL"|"REFERENCE"|"store_sales"|"ss_ext_sales_price"|1|51|1|51|65301|"[Projection] ca_county, d_year, SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price), SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price)"
"b3cb9453eb547241"|"0x7f984ff38890414d9e042f751f5f"|"0x7f984ff38410ba1c291d964e0923"|"NULL"|"REFERENCE"|"web_sales"|"ws_ext_sales_price"|1|51|1|51|65301|"[Projection] ca_county, d_year, SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price), SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price)"
"b3cb9453eb547241"|"0x7f984ff38890414d9e042f751f5f"|"0x7f984ff38410ba1c291d964e0923"|"NULL"|"REFERENCE"|"web_sales"|"ws_ext_sales_price"|1|51|1|51|65301|"[Projection] ca_county, d_year, SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price), SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price)"
"b3cb9453eb547241"|"0x7f984ff38890414d9e042f751f5f"|"0x7f984ff38410ba1c291d964e0923"|"NULL"|"REFERENCE"|"store_sales"|"ss_ext_sales_price"|1|51|1|51|65301|"[Projection] ca_county, d_year, SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price), SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price)"
"b3cb9453eb547241"|"0x7f984ff38890414d9e042f751f5f"|"0x7f984ff38410ba1c291d964e0923"|"NULL"|"REFERENCE"|"store_sales"|"ss_ext_sales_price"|1|51|1|51|65301|"[Projection] ca_county, d_year, SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price), SUM(ws_ext_sales_price) / SUM(ws_ext_sales_price), SUM(ss_ext_sales_price) / SUM(ss_ext_sales_price)"
"62abd1717043ab45"|"0x7f988786b6d05ac85c5608359e51"|"0x7f984cea1ad081419e8296d7240f"|"NULL"|"REFERENCE"|"customer"|"c_customer_id"|1|100|1|100|6420|"[Projection] c_customer_id"
"62abd1717043ab45"|"0x7f98729ee09052afc385f0e7736c"|"0x7f9856fda4107530244dcbbeacdd"|"NULL"|"REFERENCE"|"store_returns"|"sr_return_amt"|1|7|1|7|136455|"[Projection] AVG(SUM(sr_return_amt)) * 1.2, sr_store_sk"
"62abd1717043ab45"|"0x7f98729ee09052afc385f0e7736c"|"0x7f9856fda4107530244dcbbeacdd"|"NULL"|"REFERENCE"|"store_returns"|"sr_store_sk"|1|7|1|7|136455|"[Projection] AVG(SUM(sr_return_amt)) * 1.2, sr_store_sk"
"ea189fd9834a0c7c"|"0x7f9850af90d0a7e74b41e40451a2"|"0x7f985063cdd09b89b0d6fcac60c4"|"NULL"|"REFERENCE"|"warehouse"|"w_warehouse_sk"|1|14|1|14|10209|"[Projection] w_warehouse_sk, i_item_sk, d_moy, AVG(inv_quantity_on_hand), CASE WHEN AVG(inv_quantity_on_hand) = 0 THEN NULL ELSE STDDEV_SAMP(inv_quantity_on_hand) / AVG(inv_quantity_on_hand) END, w_warehouse_sk, i_item_sk, d_moy, AVG(inv_quantity_on_hand), CASE WHEN AVG(inv_quantity_on_hand) = 0 THEN NULL ELSE STDDEV_SAMP(inv_quantity_on_hand) / AVG(inv_quantity_on_hand) END"
"ea189fd9834a0c7c"|"0x7f9850af90d0a7e74b41e40451a2"|"0x7f985063cdd09b89b0d6fcac60c4"|"NULL"|"REFERENCE"|"item"|"i_item_sk"|1|14|1|14|10209|"[Projection] w_warehouse_sk, i_item_sk, d_moy, AVG(inv_quantity_on_hand), CASE WHEN AVG(inv_quantity_on_hand) = 0 THEN NULL ELSE STDDEV_SAMP(inv_quantity_on_hand) / AVG(inv_quantity_on_hand) END, w_warehouse_sk, i_item_sk, d_moy, AVG(inv_quantity_on_hand), CASE WHEN AVG(inv_quantity_on_hand) = 0 THEN NULL ELSE STDDEV_SAMP(inv_quantity_on_hand) / AVG(inv_quantity_on_hand) END"
"ea189fd9834a0c7c"|"0x7f9850af90d0a7e74b41e40451a2"|"0x7f985063cdd09b89b0d6fcac60c4"|"NULL"|"REFERENCE"|"date_dim"|"d_moy"|1|14|1|14|10209|"[Projection] w_warehouse_sk, i_item_sk, d_moy, AVG(inv_quantity_on_hand), CASE WHEN AVG(inv_quantity_on_hand) = 0 THEN NULL ELSE STDDEV_SAMP(inv_quantity_on_hand) / AVG(inv_quantity_on_hand) END, w_warehouse_sk, i_item_sk, d_moy, AVG(inv_quantity_on_hand), CASE WHEN AVG(inv_quantity_on_hand) = 0 THEN NULL ELSE STDDEV_SAMP(inv_quantity_on_hand) / AVG(inv_quantity_on_hand) END"
