QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|GROUP_BY_COLUMN_COUNT|AGGREGATE_COLUMN_COUNT|INPUT_CHUNK_COUNT|INPUT_ROW_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|GROUP_BY_KEY_PARTITIONING_NS|AGGREGATING_NS|GROUP_BY_COLUMNS_WRITING_NS|AGGREGATE_COLUMNS_WRITING_NS|OUTPUT_WRITING_NS|RUNTIME_NS|DESCRIPTION
9cc53c7ab139ffd|0x7fb8794ee510c3855340daea07f|0x7fb8742ac09023d44ea531508e52|NULL|REFERENCE|lineitem|2|1|l_quantity|4|325847|1|175|32386007|7402808|38|46314|3711|39851425|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
9cc53c7ab139ffd|0x7fb8794ee510c3855340daea07f|0x7fb8742ac09023d44ea531508e52|NULL|REFERENCE|lineitem|2|1|l_discount|4|325847|1|175|32386007|7402808|38|46314|3711|39851425|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
b7faeb4b742ae053|0x7fb87a5a7c5030cc71a4324d87c3|0x7fb8781b4cd0b61b924925940310|NULL|REFERENCE|nation|2|1|n_name|4|321610|1|175|31973905|7277312|38|43176|3433|39312905|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
b7faeb4b742ae053|0x7fb87a5a7c5030cc71a4324d87c3|0x7fb8781b4cd0b61b924925940310|NULL|REFERENCE|orders|2|1|o_orderdate|4|321610|1|175|31973905|7277312|38|43176|3433|39312905|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
b7faeb4b742ae053|0x7fb87a5a7c5030cc71a4324d87c3|0x7fb8781b4cd0b61b924925940310|NULL|REFERENCE|lineitem|2|1|l_extendedprice|4|321610|1|175|31973905|7277312|38|43176|3433|39312905|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
b7faeb4b742ae053|0x7fb87a5a7c5030cc71a4324d87c3|0x7fb8781b4cd0b61b924925940310|NULL|REFERENCE|partsupp|2|1|ps_supplycost|4|321610|1|175|31973905|7277312|38|43176|3433|39312905|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
b7faeb4b742ae053|0x7fb87a5a7c5030cc71a4324d87c3|0x7fb8781b4cd0b61b924925940310|NULL|REFERENCE|lineitem|2|1|l_quantity|4|321610|1|175|31973905|7277312|38|43176|3433|39312905|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
b7faeb4b742ae053|0x7fb87a5a7c5030cc71a4324d87c3|0x7fb8781b4cd0b61b924925940310|NULL|REFERENCE|lineitem|2|1|l_discount|4|321610|1|175|31973905|7277312|38|43176|3433|39312905|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
6b23c71e7c5e84aa|0x7fb87a9e9f90d7ded8556e24c5|0x7fb8697396d0e89173843dd51dad|NULL|REFERENCE|partsupp|1|1|ps_partkey|1|640|1|473|42704|169485|42|44490|1564|264743|"AggregateHash GroupBy ColumnIDs: 0 Aggregates: MIN(ps_supplycost)"
6b23c71e7c5e84aa|0x7fb87a9e9f90d7ded8556e24c5|0x7fb8697396d0e89173843dd51dad|NULL|REFERENCE|partsupp|1|1|ps_supplycost|1|640|1|473|42704|169485|42|44490|1564|264743|"AggregateHash GroupBy ColumnIDs: 0 Aggregates: MIN(ps_supplycost)"
ea18fd2c93881412|0x7fb87b2b021020580f1db7d236c1|0x7fb87a452f10f596fae5472ad02|NULL|REFERENCE|lineitem|1|1|l_suppkey|92|226622|1|10000|1529669|5275596|39|239139|3123|7150176|"AggregateHash GroupBy ColumnIDs: 1 Aggregates: SUM(l_extendedprice * (1 - l_discount))"
ea18fd2c93881412|0x7fb87b2b021020580f1db7d236c1|0x7fb87a452f10f596fae5472ad02|NULL|REFERENCE|lineitem|1|1|l_extendedprice|92|226622|1|10000|1529669|5275596|39|239139|3123|7150176|"AggregateHash GroupBy ColumnIDs: 1 Aggregates: SUM(l_extendedprice * (1 - l_discount))"
ea18fd2c93881412|0x7fb87b2b021020580f1db7d236c1|0x7fb87a452f10f596fae5472ad02|NULL|REFERENCE|lineitem|1|1|l_discount|92|226622|1|10000|1529669|5275596|39|239139|3123|7150176|"AggregateHash GroupBy ColumnIDs: 1 Aggregates: SUM(l_extendedprice * (1 - l_discount))"
ea18fd2c93881412|0x7fb87b2adf10930aea8673d223dc|0x7fb87b2b021020580f1db7d236c1|NULL|REFERENCE|lineitem|0|1|l_extendedprice|1|10000|1|1|64|33254|26|5959|1363|43305|"AggregateHash GroupBy ColumnIDs:  Aggregates: MAX(SUM(l_extendedprice * (1 - l_discount)))"
ea18fd2c93881412|0x7fb87b2adf10930aea8673d223dc|0x7fb87b2b021020580f1db7d236c1|NULL|REFERENCE|lineitem|0|1|l_discount|1|10000|1|1|64|33254|26|5959|1363|43305|"AggregateHash GroupBy ColumnIDs:  Aggregates: MAX(SUM(l_extendedprice * (1 - l_discount)))"
1328b97b607e025c|0x7fb87a4d3610d42baa0f1ac1b9dc|0x7fb86d0f3990c8437d3e270f338d|NULL|REFERENCE|customer|1|2|c_phone|16|6316|1|7|132475|146767|39|20200|3052|308560|"AggregateHash GroupBy ColumnIDs: 0 Aggregates: COUNT(*), SUM(c_acctbal)"
1328b97b607e025c|0x7fb87a4d3610d42baa0f1ac1b9dc|0x7fb86d0f3990c8437d3e270f338d|NULL|REFERENCE|customer|1|2|COUNT(*)|16|6316|1|7|132475|146767|39|20200|3052|308560|"AggregateHash GroupBy ColumnIDs: 0 Aggregates: COUNT(*), SUM(c_acctbal)"
1328b97b607e025c|0x7fb87a4d3610d42baa0f1ac1b9dc|0x7fb86d0f3990c8437d3e270f338d|NULL|REFERENCE|customer|1|2|c_acctbal|16|6316|1|7|132475|146767|39|20200|3052|308560|"AggregateHash GroupBy ColumnIDs: 0 Aggregates: COUNT(*), SUM(c_acctbal)"
55a5ca88daac27a8|0x7fb87b04035060a9e7898286617e|0x7fb86fee13903d8b091fa242f18f|NULL|REFERENCE|partsupp|1|1|ps_partkey|13|33600|1|31585|283784|4424061|44|703722|1883|5781780|"AggregateHash GroupBy ColumnIDs: 1 Aggregates: SUM(ps_supplycost * ps_availqty)"
55a5ca88daac27a8|0x7fb87b04035060a9e7898286617e|0x7fb86fee13903d8b091fa242f18f|NULL|REFERENCE|partsupp|1|1|ps_supplycost|13|33600|1|31585|283784|4424061|44|703722|1883|5781780|"AggregateHash GroupBy ColumnIDs: 1 Aggregates: SUM(ps_supplycost * ps_availqty)"
55a5ca88daac27a8|0x7fb87b04035060a9e7898286617e|0x7fb86fee13903d8b091fa242f18f|NULL|REFERENCE|partsupp|1|1|ps_availqty|13|33600|1|31585|283784|4424061|44|703722|1883|5781780|"AggregateHash GroupBy ColumnIDs: 1 Aggregates: SUM(ps_supplycost * ps_availqty)"
3e9a00190a0f84bc|0x7fb87a597ad0df687c975d1d266c|0x7fb872206f9039c8545be7b49b45|NULL|REFERENCE|nation|2|1|n_name|4|325201|1|175|32456240|7322076|40|45783|3293|39839331|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
3e9a00190a0f84bc|0x7fb87a597ad0df687c975d1d266c|0x7fb872206f9039c8545be7b49b45|NULL|REFERENCE|orders|2|1|o_orderdate|4|325201|1|175|32456240|7322076|40|45783|3293|39839331|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
3e9a00190a0f84bc|0x7fb87a597ad0df687c975d1d266c|0x7fb872206f9039c8545be7b49b45|NULL|REFERENCE|lineitem|2|1|l_extendedprice|4|325201|1|175|32456240|7322076|40|45783|3293|39839331|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
3e9a00190a0f84bc|0x7fb87a597ad0df687c975d1d266c|0x7fb872206f9039c8545be7b49b45|NULL|REFERENCE|partsupp|2|1|ps_supplycost|4|325201|1|175|32456240|7322076|40|45783|3293|39839331|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
3e9a00190a0f84bc|0x7fb87a597ad0df687c975d1d266c|0x7fb872206f9039c8545be7b49b45|NULL|REFERENCE|lineitem|2|1|l_quantity|4|325201|1|175|32456240|7322076|40|45783|3293|39839331|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
3e9a00190a0f84bc|0x7fb87a597ad0df687c975d1d266c|0x7fb872206f9039c8545be7b49b45|NULL|REFERENCE|lineitem|2|1|l_discount|4|325201|1|175|32456240|7322076|40|45783|3293|39839331|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
57be62ce456e60ea|0x7fb87a594f10e1704b55b5b5f39b|0x7fb8771726d0aa47e0bdc246b2ba|NULL|REFERENCE|nation|2|1|n_name|4|327911|1|175|32633643|7389222|42|44889|3558|40082867|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
57be62ce456e60ea|0x7fb87a594f10e1704b55b5b5f39b|0x7fb8771726d0aa47e0bdc246b2ba|NULL|REFERENCE|orders|2|1|o_orderdate|4|327911|1|175|32633643|7389222|42|44889|3558|40082867|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
57be62ce456e60ea|0x7fb87a594f10e1704b55b5b5f39b|0x7fb8771726d0aa47e0bdc246b2ba|NULL|REFERENCE|lineitem|2|1|l_extendedprice|4|327911|1|175|32633643|7389222|42|44889|3558|40082867|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
57be62ce456e60ea|0x7fb87a594f10e1704b55b5b5f39b|0x7fb8771726d0aa47e0bdc246b2ba|NULL|REFERENCE|partsupp|2|1|ps_supplycost|4|327911|1|175|32633643|7389222|42|44889|3558|40082867|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
57be62ce456e60ea|0x7fb87a594f10e1704b55b5b5f39b|0x7fb8771726d0aa47e0bdc246b2ba|NULL|REFERENCE|lineitem|2|1|l_quantity|4|327911|1|175|32633643|7389222|42|44889|3558|40082867|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
57be62ce456e60ea|0x7fb87a594f10e1704b55b5b5f39b|0x7fb8771726d0aa47e0bdc246b2ba|NULL|REFERENCE|lineitem|2|1|l_discount|4|327911|1|175|32633643|7389222|42|44889|3558|40082867|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
7942b5823d376cd|0x7fb8679d5690ff1ef89a9c2580f9|0x7fb877303db08074bb0367d1b257|NULL|REFERENCE|lineitem|1|1|l_partkey|92|6576|1|215|240264|596447|39|44388|2171|893269|"AggregateHash GroupBy ColumnIDs: 0 Aggregates: AVG(l_quantity)"
7942b5823d376cd|0x7fb8679d5690ff1ef89a9c2580f9|0x7fb877303db08074bb0367d1b257|NULL|REFERENCE|lineitem|1|1|l_quantity|92|6576|1|215|240264|596447|39|44388|2171|893269|"AggregateHash GroupBy ColumnIDs: 0 Aggregates: AVG(l_quantity)"
7942b5823d376cd|0x7fb8679d5910890e3db54cd8ab90|0x7fb879b8c150f0ce7d4ba5d2313c|NULL|REFERENCE|lineitem|0|1|l_extendedprice|92|574|1|1|79|163736|30|6653|2580|175788|"AggregateHash GroupBy ColumnIDs:  Aggregates: SUM(l_extendedprice)"
1d4f00a2fdf372d0|0x7fb87a0bd750b083ca8254659f42|0x7fb8759f8290255c09a169a385d8|NULL|REFERENCE|nation|2|1|n_name|4|324587|1|175|32234297|7239920|38|43362|3718|39544300|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
1d4f00a2fdf372d0|0x7fb87a0bd750b083ca8254659f42|0x7fb8759f8290255c09a169a385d8|NULL|REFERENCE|orders|2|1|o_orderdate|4|324587|1|175|32234297|7239920|38|43362|3718|39544300|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
1d4f00a2fdf372d0|0x7fb87a0bd750b083ca8254659f42|0x7fb8759f8290255c09a169a385d8|NULL|REFERENCE|lineitem|2|1|l_extendedprice|4|324587|1|175|32234297|7239920|38|43362|3718|39544300|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
1d4f00a2fdf372d0|0x7fb87a0bd750b083ca8254659f42|0x7fb8759f8290255c09a169a385d8|NULL|REFERENCE|partsupp|2|1|ps_supplycost|4|324587|1|175|32234297|7239920|38|43362|3718|39544300|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
1d4f00a2fdf372d0|0x7fb87a0bd750b083ca8254659f42|0x7fb8759f8290255c09a169a385d8|NULL|REFERENCE|lineitem|2|1|l_quantity|4|324587|1|175|32234297|7239920|38|43362|3718|39544300|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
1d4f00a2fdf372d0|0x7fb87a0bd750b083ca8254659f42|0x7fb8759f8290255c09a169a385d8|NULL|REFERENCE|lineitem|2|1|l_discount|4|324587|1|175|32234297|7239920|38|43362|3718|39544300|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
48d70e0a47a313b2|0x7fb87a0ba91033baee054e9180ee|0x7fb8742ac690ec0a73c39815a5b4|NULL|REFERENCE|nation|2|1|n_name|4|327983|1|175|32548426|7351411|37|44930|2898|39959678|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
48d70e0a47a313b2|0x7fb87a0ba91033baee054e9180ee|0x7fb8742ac690ec0a73c39815a5b4|NULL|REFERENCE|orders|2|1|o_orderdate|4|327983|1|175|32548426|7351411|37|44930|2898|39959678|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
48d70e0a47a313b2|0x7fb87a0ba91033baee054e9180ee|0x7fb8742ac690ec0a73c39815a5b4|NULL|REFERENCE|lineitem|2|1|l_extendedprice|4|327983|1|175|32548426|7351411|37|44930|2898|39959678|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
48d70e0a47a313b2|0x7fb87a0ba91033baee054e9180ee|0x7fb8742ac690ec0a73c39815a5b4|NULL|REFERENCE|partsupp|2|1|ps_supplycost|4|327983|1|175|32548426|7351411|37|44930|2898|39959678|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
48d70e0a47a313b2|0x7fb87a0ba91033baee054e9180ee|0x7fb8742ac690ec0a73c39815a5b4|NULL|REFERENCE|lineitem|2|1|l_quantity|4|327983|1|175|32548426|7351411|37|44930|2898|39959678|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
48d70e0a47a313b2|0x7fb87a0ba91033baee054e9180ee|0x7fb8742ac690ec0a73c39815a5b4|NULL|REFERENCE|lineitem|2|1|l_discount|4|327983|1|175|32548426|7351411|37|44930|2898|39959678|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
e31ddc150ca48b11|0x7fb87a01b4d061a575403c17659e|0x7fb874296c90b877c027a92fbe|NULL|REFERENCE|nation|2|1|n_name|4|331238|1|175|32926859|7464177|38|54665|3663|40461684|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
e31ddc150ca48b11|0x7fb87a01b4d061a575403c17659e|0x7fb874296c90b877c027a92fbe|NULL|REFERENCE|orders|2|1|o_orderdate|4|331238|1|175|32926859|7464177|38|54665|3663|40461684|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
e31ddc150ca48b11|0x7fb87a01b4d061a575403c17659e|0x7fb874296c90b877c027a92fbe|NULL|REFERENCE|lineitem|2|1|l_extendedprice|4|331238|1|175|32926859|7464177|38|54665|3663|40461684|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
e31ddc150ca48b11|0x7fb87a01b4d061a575403c17659e|0x7fb874296c90b877c027a92fbe|NULL|REFERENCE|partsupp|2|1|ps_supplycost|4|331238|1|175|32926859|7464177|38|54665|3663|40461684|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
e31ddc150ca48b11|0x7fb87a01b4d061a575403c17659e|0x7fb874296c90b877c027a92fbe|NULL|REFERENCE|lineitem|2|1|l_quantity|4|331238|1|175|32926859|7464177|38|54665|3663|40461684|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
e31ddc150ca48b11|0x7fb87a01b4d061a575403c17659e|0x7fb874296c90b877c027a92fbe|NULL|REFERENCE|lineitem|2|1|l_discount|4|331238|1|175|32926859|7464177|38|54665|3663|40461684|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
64d9d273c6ef5482|0x7fb87a0bb1d05861864dfa6e30a6|0x7fb8759f8b909e09190b05dd3283|NULL|REFERENCE|nation|2|1|n_name|4|329264|1|175|32952678|7608156|40|44046|3096|40624065|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
64d9d273c6ef5482|0x7fb87a0bb1d05861864dfa6e30a6|0x7fb8759f8b909e09190b05dd3283|NULL|REFERENCE|orders|2|1|o_orderdate|4|329264|1|175|32952678|7608156|40|44046|3096|40624065|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
64d9d273c6ef5482|0x7fb87a0bb1d05861864dfa6e30a6|0x7fb8759f8b909e09190b05dd3283|NULL|REFERENCE|lineitem|2|1|l_extendedprice|4|329264|1|175|32952678|7608156|40|44046|3096|40624065|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
64d9d273c6ef5482|0x7fb87a0bb1d05861864dfa6e30a6|0x7fb8759f8b909e09190b05dd3283|NULL|REFERENCE|partsupp|2|1|ps_supplycost|4|329264|1|175|32952678|7608156|40|44046|3096|40624065|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
64d9d273c6ef5482|0x7fb87a0bb1d05861864dfa6e30a6|0x7fb8759f8b909e09190b05dd3283|NULL|REFERENCE|lineitem|2|1|l_quantity|4|329264|1|175|32952678|7608156|40|44046|3096|40624065|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
64d9d273c6ef5482|0x7fb87a0bb1d05861864dfa6e30a6|0x7fb8759f8b909e09190b05dd3283|NULL|REFERENCE|lineitem|2|1|l_discount|4|329264|1|175|32952678|7608156|40|44046|3096|40624065|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
c665e3aac7cdc678|0x7fb87417651031f4cad84b96ba25|0x7fb87468cc10d9034812a80e11e0|NULL|REFERENCE|orders|1|2|o_orderdate|1|2521|1|2|64444|54491|37|15899|2524|141673|"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'INDIA' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
c665e3aac7cdc678|0x7fb87417651031f4cad84b96ba25|0x7fb87468cc10d9034812a80e11e0|NULL|REFERENCE|nation|1|2|n_name|1|2521|1|2|64444|54491|37|15899|2524|141673|"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'INDIA' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
c665e3aac7cdc678|0x7fb87417651031f4cad84b96ba25|0x7fb87468cc10d9034812a80e11e0|NULL|REFERENCE|lineitem|1|2|l_extendedprice|1|2521|1|2|64444|54491|37|15899|2524|141673|"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'INDIA' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
c665e3aac7cdc678|0x7fb87417651031f4cad84b96ba25|0x7fb87468cc10d9034812a80e11e0|NULL|REFERENCE|lineitem|1|2|l_discount|1|2521|1|2|64444|54491|37|15899|2524|141673|"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'INDIA' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
c665e3aac7cdc678|0x7fb87417651031f4cad84b96ba25|0x7fb87468cc10d9034812a80e11e0|NULL|REFERENCE|lineitem|1|2|l_extendedprice|1|2521|1|2|64444|54491|37|15899|2524|141673|"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'INDIA' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
c665e3aac7cdc678|0x7fb87417651031f4cad84b96ba25|0x7fb87468cc10d9034812a80e11e0|NULL|REFERENCE|lineitem|1|2|l_discount|1|2521|1|2|64444|54491|37|15899|2524|141673|"AggregateHash GroupBy ColumnIDs: 2 Aggregates: SUM(CASE WHEN n_name = 'INDIA' THEN l_extendedprice * (1 - l_discount) ELSE 0 END), SUM(l_extendedprice * (1 - l_discount))"
97f0966d65c03b81|0x7fb879b3f4d074c75ca82116df5d|0x7fb87aaf6c903871827a07e3aef|NULL|REFERENCE|customer|1|2|c_phone|16|6286|1|7|129900|119126|37|19140|2631|276838|"AggregateHash GroupBy ColumnIDs: 0 Aggregates: COUNT(*), SUM(c_acctbal)"
97f0966d65c03b81|0x7fb879b3f4d074c75ca82116df5d|0x7fb87aaf6c903871827a07e3aef|NULL|REFERENCE|customer|1|2|COUNT(*)|16|6286|1|7|129900|119126|37|19140|2631|276838|"AggregateHash GroupBy ColumnIDs: 0 Aggregates: COUNT(*), SUM(c_acctbal)"
97f0966d65c03b81|0x7fb879b3f4d074c75ca82116df5d|0x7fb87aaf6c903871827a07e3aef|NULL|REFERENCE|customer|1|2|c_acctbal|16|6286|1|7|129900|119126|37|19140|2631|276838|"AggregateHash GroupBy ColumnIDs: 0 Aggregates: COUNT(*), SUM(c_acctbal)"
3a9a6225ad04ab38|0x7fb87525d7909c71e14c0b1fc27d|0x7fb861cbb410bd79b475ecdf9766|NULL|REFERENCE|lineitem|1|1|l_partkey|92|6187|1|206|256319|564024|39|32183|2016|864621|"AggregateHash GroupBy ColumnIDs: 0 Aggregates: AVG(l_quantity)"
3a9a6225ad04ab38|0x7fb87525d7909c71e14c0b1fc27d|0x7fb861cbb410bd79b475ecdf9766|NULL|REFERENCE|lineitem|1|1|l_quantity|92|6187|1|206|256319|564024|39|32183|2016|864621|"AggregateHash GroupBy ColumnIDs: 0 Aggregates: AVG(l_quantity)"
3a9a6225ad04ab38|0x7fb87525da105d01dd69ba2218aa|0x7fb8795dd3f07f50119493317de1|NULL|REFERENCE|lineitem|0|1|l_extendedprice|91|580|1|1|87|161807|30|7383|1508|173232|"AggregateHash GroupBy ColumnIDs:  Aggregates: SUM(l_extendedprice)"
45815986d9d5bd9d|0x7fb87a0178d0fc6eb441760926|0x7fb878c154d0a2319e96a6dec854|NULL|REFERENCE|nation|2|1|n_name|4|319280|1|175|32014363|7252292|43|45071|3244|39327268|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
45815986d9d5bd9d|0x7fb87a0178d0fc6eb441760926|0x7fb878c154d0a2319e96a6dec854|NULL|REFERENCE|orders|2|1|o_orderdate|4|319280|1|175|32014363|7252292|43|45071|3244|39327268|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
45815986d9d5bd9d|0x7fb87a0178d0fc6eb441760926|0x7fb878c154d0a2319e96a6dec854|NULL|REFERENCE|lineitem|2|1|l_extendedprice|4|319280|1|175|32014363|7252292|43|45071|3244|39327268|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
45815986d9d5bd9d|0x7fb87a0178d0fc6eb441760926|0x7fb878c154d0a2319e96a6dec854|NULL|REFERENCE|partsupp|2|1|ps_supplycost|4|319280|1|175|32014363|7252292|43|45071|3244|39327268|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
45815986d9d5bd9d|0x7fb87a0178d0fc6eb441760926|0x7fb878c154d0a2319e96a6dec854|NULL|REFERENCE|lineitem|2|1|l_quantity|4|319280|1|175|32014363|7252292|43|45071|3244|39327268|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
45815986d9d5bd9d|0x7fb87a0178d0fc6eb441760926|0x7fb878c154d0a2319e96a6dec854|NULL|REFERENCE|lineitem|2|1|l_discount|4|319280|1|175|32014363|7252292|43|45071|3244|39327268|"AggregateHash GroupBy ColumnIDs: 0, 1 Aggregates: SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity)"
